etf,date,code,name,shares,weight
00984A,2026-06-05,3167,大量,23000,0.27
00984A,2026-06-05,4766,南寶,54000,0.27
00984A,2026-06-05,6197,佳必琪,65000,0.27
00984A,2026-06-05,6670,復盛應用,74000,0.27
00984A,2026-06-05,3227,原相,85000,0.26
00984A,2026-06-05,3264,欣銓,83000,0.26
00984A,2026-06-05,5434,崇越,42000,0.26
00984A,2026-06-05,6890,來億-KY,85000,0.26
00984A,2026-06-05,9939,宏全國際,157000,0.26
00984A,2026-06-05,3592,瑞鼎,69000,0.25
00984A,2026-06-05,5904,寶雅,33000,0.25
00984A,2026-06-05,8081,致新,68000,0.25
00984A,2026-06-05,8261,富鼎,107000,0.25
00984A,2026-06-05,1736,喬山健康,163000,0.24
00984A,2026-06-05,3017,奇鋐,6000,0.21
00984A,2026-06-05,8210,勤誠興業,10000,0.19
00984A,2026-06-05,2313,華通,47000,0.16
00984A,2026-06-05,2548,華固,121000,0.16
00984A,2026-06-05,1560,中砂,14000,0.13
00984A,2026-06-05,9910,豐泰,99000,0.11
00984A,2026-06-05,2385,群光,51000,0.1
00984A,2026-06-05,2606,裕民,104000,0.1
00984A,2026-06-05,3005,神基科技,67000,0.1
00984A,2026-06-05,1477,聚陽,31000,0.09
00984A,2026-06-05,1795,美時製藥,35000,0.09
00984A,2026-06-05,2006,東和鋼鐵,103000,0.09
00984A,2026-06-05,3596,智易科技,37000,0.09
00984A,2026-06-05,6176,瑞儀光電,67000,0.09
00984A,2026-06-05,6409,旭隼,8000,0.09
00984A,2026-06-05,6446,藥華醫藥,7000,0.09
00984A,2026-06-05,8996,高力,3000,0.04
00984A,2026-06-06,2382,廣達,795000,4.09
00984A,2026-06-06,2357,華碩,269000,3.21
00984A,2026-06-06,2303,聯電,1796000,3.13
00984A,2026-06-06,2603,長榮海運,901000,2.77
00984A,2026-06-06,2330,台積電,87000,2.73
00984A,2026-06-06,2881,富邦金控,1611025,2.52
00984A,2026-06-06,2882,國泰金,1863000,2.47
00984A,2026-06-06,2891,中信金,2783000,2.46
00984A,2026-06-06,3045,台灣大,1546000,2.38
00984A,2026-06-06,2885,元大金,2442000,2.12
00984A,2026-06-06,3034,聯詠,321000,2.09
00984A,2026-06-06,2412,中華電,1103000,2.06
00984A,2026-06-06,2883,凱基金控,5325000,1.95
00984A,2026-06-06,3026,禾伸堂,230000,1.91
00984A,2026-06-06,6274,台燿,89000,1.9
00984A,2026-06-06,3036,文曄,501000,1.87
00984A,2026-06-06,5274,信驊科技,8000,1.86
00984A,2026-06-06,3189,景碩科技,188000,1.78
00984A,2026-06-06,2360,致茂,49000,1.67
00984A,2026-06-06,2383,台光電子,25000,1.62
00984A,2026-06-06,2618,長榮航,3108000,1.55
00984A,2026-06-06,2454,聯發科,24000,1.37
00984A,2026-06-06,6187,萬潤科技,85000,1.26
00984A,2026-06-06,8358,金居開發,155000,1.23
00984A,2026-06-06,6451,訊芯-KY,137000,1.21
00984A,2026-06-06,3037,欣興,96000,1.19
00984A,2026-06-06,4991,環宇-KY,136000,1.18
00984A,2026-06-06,8069,元太,417000,1.18
00984A,2026-06-06,3293,鈊象,112000,1.17
00984A,2026-06-06,2404,漢唐,72000,1.15
00984A,2026-06-06,6223,旺矽,15000,1.15
00984A,2026-06-06,2486,一詮精密,297000,1.1
00984A,2026-06-06,3081,聯亞光電,28000,0.99
00984A,2026-06-06,5871,中租-KY,632000,0.99
00984A,2026-06-06,2467,志聖,127000,0.98
00984A,2026-06-06,3702,大聯大,629000,0.96
00984A,2026-06-06,6147,頎邦,258000,0.92
00984A,2026-06-06,5876,上海商銀,1675000,0.91
00984A,2026-06-06,2451,創見,173000,0.74
00984A,2026-06-06,4938,和碩,573000,0.74
00984A,2026-06-06,2474,可成,232000,0.71
00984A,2026-06-06,2376,技嘉,136000,0.67
00984A,2026-06-06,2912,統一超商,197000,0.61
00984A,2026-06-06,8064,東捷,274000,0.6
00984A,2026-06-06,3481,群創光電,771000,0.55
00984A,2026-06-06,6715,嘉基,90000,0.52
00984A,2026-06-06,6196,帆宣,76000,0.51
00984A,2026-06-06,6831,邁科,52000,0.51
00984A,2026-06-06,2345,智邦,15000,0.5
00984A,2026-06-06,3131,弘塑科技,12000,0.5
00984A,2026-06-06,6285,啟碁科技,123000,0.48
00984A,2026-06-06,7750,新代,16000,0.48
00984A,2026-06-06,2464,盟立,213000,0.47
00984A,2026-06-06,3006,晶豪,159000,0.47
00984A,2026-06-06,3105,穩懋,73000,0.47
00984A,2026-06-06,2049,上銀科技,100000,0.46
00984A,2026-06-06,2455,全新,87000,0.46
00984A,2026-06-06,6515,穎崴,4000,0.45
00984A,2026-06-06,8039,台虹科技,243000,0.45
00984A,2026-06-06,2426,鼎元,485000,0.44
00984A,2026-06-06,2308,台達電子,14000,0.43
00984A,2026-06-06,6531,愛普科技,32000,0.43
00984A,2026-06-06,2347,聯強,361000,0.42
00984A,2026-06-06,6121,新普科技,67000,0.38
00984A,2026-06-06,6890,來億-KY,116000,0.37
00984A,2026-06-06,1102,亞泥,781000,0.36
00984A,2026-06-06,2645,長榮航太,159000,0.36
00984A,2026-06-06,7734,印能科技,9000,0.36
00984A,2026-06-06,3443,創意電子,6000,0.35
00984A,2026-06-06,3706,神達投資控股,276000,0.34
00984A,2026-06-06,5269,祥碩科技,17000,0.34
00984A,2026-06-06,2368,金像電子,19000,0.33
00984A,2026-06-06,2377,微星,164000,0.31
00984A,2026-06-06,3167,大量,23000,0.29
00984A,2026-06-06,7769,鴻勁,3000,0.29
00984A,2026-06-06,3711,日月光投控,37000,0.28
00984A,2026-06-06,6197,佳必琪,65000,0.28
00984A,2026-06-06,6592,和潤企業,324000,0.28
00984A,2026-06-06,2393,億光,313000,0.27
00984A,2026-06-06,6670,復盛應用,74000,0.27
00984A,2026-06-06,9939,宏全國際,157000,0.27
00984A,2026-06-06,4766,南寶,54000,0.26
00984A,2026-06-06,5434,崇越,42000,0.26
00984A,2026-06-06,3227,原相,85000,0.25
00984A,2026-06-06,3264,欣銓,83000,0.25
00984A,2026-06-06,3592,瑞鼎,69000,0.25
00984A,2026-06-06,5904,寶雅,33000,0.25
00984A,2026-06-06,8081,致新,68000,0.25
00984A,2026-06-06,1736,喬山健康,163000,0.24
00984A,2026-06-06,2548,華固,175000,0.24
00984A,2026-06-06,8261,富鼎,107000,0.24
00984A,2026-06-06,3017,奇鋐,6000,0.21
00984A,2026-06-06,8210,勤誠興業,10000,0.18
00984A,2026-06-06,2313,華通,47000,0.16
00984A,2026-06-06,1560,中砂,14000,0.13
00984A,2026-06-06,2385,群光,51000,0.1
00984A,2026-06-06,2606,裕民,104000,0.1
00984A,2026-06-06,3005,神基科技,67000,0.1
00984A,2026-06-06,6409,旭隼,8000,0.1
00984A,2026-06-06,9910,豐泰,99000,0.1
00984A,2026-06-06,1477,聚陽,31000,0.09
00984A,2026-06-06,1795,美時製藥,35000,0.09
00984A,2026-06-06,2006,東和鋼鐵,103000,0.09
00984A,2026-06-06,3596,智易科技,37000,0.09
00984A,2026-06-06,6176,瑞儀光電,67000,0.09
00984A,2026-06-06,6446,藥華醫藥,7000,0.09
00984A,2026-06-06,8996,高力,3000,0.04
00984A,2026-06-07,2382,廣達,795000,4.09
00984A,2026-06-07,2357,華碩,269000,3.21
00984A,2026-06-07,2303,聯電,1796000,3.13
00984A,2026-06-07,2603,長榮海運,901000,2.77
00984A,2026-06-07,2330,台積電,87000,2.73
00984A,2026-06-07,2881,富邦金控,1611025,2.52
00984A,2026-06-07,2882,國泰金,1863000,2.47
00984A,2026-06-07,2891,中信金,2783000,2.46
00984A,2026-06-07,3045,台灣大,1546000,2.38
00984A,2026-06-07,2885,元大金,2442000,2.12
00984A,2026-06-07,3034,聯詠,321000,2.09
00984A,2026-06-07,2412,中華電,1103000,2.06
00984A,2026-06-07,2883,凱基金控,5325000,1.95
00984A,2026-06-07,3026,禾伸堂,230000,1.91
00984A,2026-06-07,6274,台燿,89000,1.9
00984A,2026-06-07,3036,文曄,501000,1.87
00984A,2026-06-07,5274,信驊科技,8000,1.86
00984A,2026-06-07,3189,景碩科技,188000,1.78
00984A,2026-06-07,2360,致茂,49000,1.67
00984A,2026-06-07,2383,台光電子,25000,1.62
00984A,2026-06-07,2618,長榮航,3108000,1.55
00984A,2026-06-07,2454,聯發科,24000,1.37
00984A,2026-06-07,6187,萬潤科技,85000,1.26
00984A,2026-06-07,8358,金居開發,155000,1.23
00984A,2026-06-07,6451,訊芯-KY,137000,1.21
00984A,2026-06-07,3037,欣興,96000,1.19
00984A,2026-06-07,4991,環宇-KY,136000,1.18
00984A,2026-06-07,8069,元太,417000,1.18
00984A,2026-06-07,3293,鈊象,112000,1.17
00984A,2026-06-07,2404,漢唐,72000,1.15
00984A,2026-06-07,6223,旺矽,15000,1.15
00984A,2026-06-07,2486,一詮精密,297000,1.1
00984A,2026-06-07,3081,聯亞光電,28000,0.99
00984A,2026-06-07,5871,中租-KY,632000,0.99
00984A,2026-06-07,2467,志聖,127000,0.98
00984A,2026-06-07,3702,大聯大,629000,0.96
00984A,2026-06-07,6147,頎邦,258000,0.92
00984A,2026-06-07,5876,上海商銀,1675000,0.91
00984A,2026-06-07,2451,創見,173000,0.74
00984A,2026-06-07,4938,和碩,573000,0.74
00984A,2026-06-07,2474,可成,232000,0.71
00984A,2026-06-07,2376,技嘉,136000,0.67
00984A,2026-06-07,2912,統一超商,197000,0.61
00984A,2026-06-07,8064,東捷,274000,0.6
00984A,2026-06-07,3481,群創光電,771000,0.55
00984A,2026-06-07,6715,嘉基,90000,0.52
00984A,2026-06-07,6196,帆宣,76000,0.51
00984A,2026-06-07,6831,邁科,52000,0.51
00984A,2026-06-07,2345,智邦,15000,0.5
00984A,2026-06-07,3131,弘塑科技,12000,0.5
00984A,2026-06-07,6285,啟碁科技,123000,0.48
00984A,2026-06-07,7750,新代,16000,0.48
00984A,2026-06-07,2464,盟立,213000,0.47
00984A,2026-06-07,3006,晶豪,159000,0.47
00984A,2026-06-07,3105,穩懋,73000,0.47
00984A,2026-06-07,2049,上銀科技,100000,0.46
00984A,2026-06-07,2455,全新,87000,0.46
00984A,2026-06-07,6515,穎崴,4000,0.45
00984A,2026-06-07,8039,台虹科技,243000,0.45
00984A,2026-06-07,2426,鼎元,485000,0.44
00984A,2026-06-07,2308,台達電子,14000,0.43
00984A,2026-06-07,6531,愛普科技,32000,0.43
00984A,2026-06-07,2347,聯強,361000,0.42
00984A,2026-06-07,6121,新普科技,67000,0.38
00984A,2026-06-07,6890,來億-KY,116000,0.37
00984A,2026-06-07,1102,亞泥,781000,0.36
00984A,2026-06-07,2645,長榮航太,159000,0.36
00984A,2026-06-07,7734,印能科技,9000,0.36
00984A,2026-06-07,3443,創意電子,6000,0.35
00984A,2026-06-07,3706,神達投資控股,276000,0.34
00984A,2026-06-07,5269,祥碩科技,17000,0.34
00984A,2026-06-07,2368,金像電子,19000,0.33
00984A,2026-06-07,2377,微星,164000,0.31
00984A,2026-06-07,3167,大量,23000,0.29
00984A,2026-06-07,7769,鴻勁,3000,0.29
00984A,2026-06-07,3711,日月光投控,37000,0.28
00984A,2026-06-07,6197,佳必琪,65000,0.28
00984A,2026-06-07,6592,和潤企業,324000,0.28
00984A,2026-06-07,2393,億光,313000,0.27
00984A,2026-06-07,6670,復盛應用,74000,0.27
00984A,2026-06-07,9939,宏全國際,157000,0.27
00984A,2026-06-07,4766,南寶,54000,0.26
00984A,2026-06-07,5434,崇越,42000,0.26
00984A,2026-06-07,3227,原相,85000,0.25
00984A,2026-06-07,3264,欣銓,83000,0.25
00984A,2026-06-07,3592,瑞鼎,69000,0.25
00984A,2026-06-07,5904,寶雅,33000,0.25
00984A,2026-06-07,8081,致新,68000,0.25
00984A,2026-06-07,1736,喬山健康,163000,0.24
00984A,2026-06-07,2548,華固,175000,0.24
00984A,2026-06-07,8261,富鼎,107000,0.24
00984A,2026-06-07,3017,奇鋐,6000,0.21
00984A,2026-06-07,8210,勤誠興業,10000,0.18
00984A,2026-06-07,2313,華通,47000,0.16
00984A,2026-06-07,1560,中砂,14000,0.13
00984A,2026-06-07,2385,群光,51000,0.1
00984A,2026-06-07,2606,裕民,104000,0.1
00984A,2026-06-07,3005,神基科技,67000,0.1
00984A,2026-06-07,6409,旭隼,8000,0.1
00984A,2026-06-07,9910,豐泰,99000,0.1
00984A,2026-06-07,1477,聚陽,31000,0.09
00984A,2026-06-07,1795,美時製藥,35000,0.09
00984A,2026-06-07,2006,東和鋼鐵,103000,0.09
00984A,2026-06-07,3596,智易科技,37000,0.09
00984A,2026-06-07,6176,瑞儀光電,67000,0.09
00984A,2026-06-07,6446,藥華醫藥,7000,0.09
00984A,2026-06-07,8996,高力,3000,0.04
00984A,2026-06-08,2382,廣達,795000,4.09
00984A,2026-06-08,2357,華碩,269000,3.21
00984A,2026-06-08,2303,聯電,1796000,3.13
00984A,2026-06-08,2603,長榮海運,901000,2.77
00984A,2026-06-08,2330,台積電,87000,2.73
00984A,2026-06-08,2881,富邦金控,1611025,2.52
00984A,2026-06-08,2882,國泰金,1863000,2.47
00984A,2026-06-08,2891,中信金,2783000,2.46
00984A,2026-06-08,3045,台灣大,1546000,2.38
00984A,2026-06-08,2885,元大金,2442000,2.12
00984A,2026-06-08,3034,聯詠,321000,2.09
00984A,2026-06-08,2412,中華電,1103000,2.06
00984A,2026-06-08,2883,凱基金控,5325000,1.95
00984A,2026-06-08,3026,禾伸堂,230000,1.91
00984A,2026-06-08,6274,台燿,89000,1.9
00984A,2026-06-08,3036,文曄,501000,1.87
00984A,2026-06-08,5274,信驊科技,8000,1.86
00984A,2026-06-08,3189,景碩科技,188000,1.78
00984A,2026-06-08,2360,致茂,49000,1.67
00984A,2026-06-08,2383,台光電子,25000,1.62
00984A,2026-06-08,2618,長榮航,3108000,1.55
00984A,2026-06-08,2454,聯發科,24000,1.37
00984A,2026-06-08,6187,萬潤科技,85000,1.26
00984A,2026-06-08,8358,金居開發,155000,1.23
00984A,2026-06-08,6451,訊芯-KY,137000,1.21
00984A,2026-06-08,3037,欣興,96000,1.19
00984A,2026-06-08,4991,環宇-KY,136000,1.18
00984A,2026-06-08,8069,元太,417000,1.18
00984A,2026-06-08,3293,鈊象,112000,1.17
00984A,2026-06-08,2404,漢唐,72000,1.15
00984A,2026-06-08,6223,旺矽,15000,1.15
00984A,2026-06-08,2486,一詮精密,297000,1.1
00984A,2026-06-08,3081,聯亞光電,28000,0.99
00984A,2026-06-08,5871,中租-KY,632000,0.99
00984A,2026-06-08,2467,志聖,127000,0.98
00984A,2026-06-08,3702,大聯大,629000,0.96
00984A,2026-06-08,6147,頎邦,258000,0.92
00984A,2026-06-08,5876,上海商銀,1675000,0.91
00984A,2026-06-08,2451,創見,173000,0.74
00984A,2026-06-08,4938,和碩,573000,0.74
00984A,2026-06-08,2474,可成,232000,0.71
00984A,2026-06-08,2376,技嘉,136000,0.67
00984A,2026-06-08,2912,統一超商,197000,0.61
00984A,2026-06-08,8064,東捷,274000,0.6
00984A,2026-06-08,3481,群創光電,771000,0.55
00984A,2026-06-08,6715,嘉基,90000,0.52
00984A,2026-06-08,6196,帆宣,76000,0.51
00984A,2026-06-08,6831,邁科,52000,0.51
00984A,2026-06-08,2345,智邦,15000,0.5
00984A,2026-06-08,3131,弘塑科技,12000,0.5
00984A,2026-06-08,6285,啟碁科技,123000,0.48
00984A,2026-06-08,7750,新代,16000,0.48
00984A,2026-06-08,2464,盟立,213000,0.47
00984A,2026-06-08,3006,晶豪,159000,0.47
00984A,2026-06-08,3105,穩懋,73000,0.47
00984A,2026-06-08,2049,上銀科技,100000,0.46
00984A,2026-06-08,2455,全新,87000,0.46
00984A,2026-06-08,6515,穎崴,4000,0.45
00984A,2026-06-08,8039,台虹科技,243000,0.45
00984A,2026-06-08,2426,鼎元,485000,0.44
00984A,2026-06-08,2308,台達電子,14000,0.43
00984A,2026-06-08,6531,愛普科技,32000,0.43
00984A,2026-06-08,2347,聯強,361000,0.42
00984A,2026-06-08,6121,新普科技,67000,0.38
00984A,2026-06-08,6890,來億-KY,116000,0.37
00984A,2026-06-08,1102,亞泥,781000,0.36
00984A,2026-06-08,2645,長榮航太,159000,0.36
00984A,2026-06-08,7734,印能科技,9000,0.36
00984A,2026-06-08,3443,創意電子,6000,0.35
00984A,2026-06-08,3706,神達投資控股,276000,0.34
00984A,2026-06-08,5269,祥碩科技,17000,0.34
00984A,2026-06-08,2368,金像電子,19000,0.33
00984A,2026-06-08,2377,微星,164000,0.31
00984A,2026-06-08,3167,大量,23000,0.29
00984A,2026-06-08,7769,鴻勁,3000,0.29
00984A,2026-06-08,3711,日月光投控,37000,0.28
00984A,2026-06-08,6197,佳必琪,65000,0.28
00984A,2026-06-08,6592,和潤企業,324000,0.28
00984A,2026-06-08,2393,億光,313000,0.27
00984A,2026-06-08,6670,復盛應用,74000,0.27
00984A,2026-06-08,9939,宏全國際,157000,0.27
00984A,2026-06-08,4766,南寶,54000,0.26
00984A,2026-06-08,5434,崇越,42000,0.26
00984A,2026-06-08,3227,原相,85000,0.25
00984A,2026-06-08,3264,欣銓,83000,0.25
00984A,2026-06-08,3592,瑞鼎,69000,0.25
00984A,2026-06-08,5904,寶雅,33000,0.25
00984A,2026-06-08,8081,致新,68000,0.25
00984A,2026-06-08,1736,喬山健康,163000,0.24
00984A,2026-06-08,2548,華固,175000,0.24
00984A,2026-06-08,8261,富鼎,107000,0.24
00984A,2026-06-08,3017,奇鋐,6000,0.21
00984A,2026-06-08,8210,勤誠興業,10000,0.18
00984A,2026-06-08,2313,華通,47000,0.16
00984A,2026-06-08,1560,中砂,14000,0.13
00984A,2026-06-08,2385,群光,51000,0.1
00984A,2026-06-08,2606,裕民,104000,0.1
00984A,2026-06-08,3005,神基科技,67000,0.1
00984A,2026-06-08,6409,旭隼,8000,0.1
00984A,2026-06-08,9910,豐泰,99000,0.1
00984A,2026-06-08,1477,聚陽,31000,0.09
00984A,2026-06-08,1795,美時製藥,35000,0.09
00984A,2026-06-08,2006,東和鋼鐵,103000,0.09
00984A,2026-06-08,3596,智易科技,37000,0.09
00984A,2026-06-08,6176,瑞儀光電,67000,0.09
00984A,2026-06-08,6446,藥華醫藥,7000,0.09
00984A,2026-06-08,8996,高力,3000,0.04
00984A,2026-06-09,2382,廣達,795000,4.16
00984A,2026-06-09,2357,華碩,269000,3.12
00984A,2026-06-09,2303,聯電,1796000,2.98
00984A,2026-06-09,2603,長榮海運,901000,2.77
00984A,2026-06-09,2330,台積電,87000,2.74
00984A,2026-06-09,2881,富邦金控,1611025,2.57
00984A,2026-06-09,2891,中信金,2783000,2.5
00984A,2026-06-09,3045,台灣大,1546000,2.44
00984A,2026-06-09,2882,國泰金,1863000,2.43
00984A,2026-06-09,2412,中華電,1103000,2.1
00984A,2026-06-09,3034,聯詠,321000,2.09
00984A,2026-06-09,2885,元大金,2442000,2.08
00984A,2026-06-09,2883,凱基金控,5325000,1.96
00984A,2026-06-09,5274,信驊科技,8000,1.93
00984A,2026-06-09,3026,禾伸堂,230000,1.9
00984A,2026-06-09,6274,台燿,89000,1.88
00984A,2026-06-09,3189,景碩科技,188000,1.8
00984A,2026-06-09,3036,文曄,501000,1.72
00984A,2026-06-09,2360,致茂,49000,1.65
00984A,2026-06-09,2383,台光電子,25000,1.64
00984A,2026-06-09,2618,長榮航,3108000,1.55
00984A,2026-06-09,2454,聯發科,24000,1.34
00984A,2026-06-09,6187,萬潤科技,85000,1.26
00984A,2026-06-09,8358,金居開發,155000,1.25
00984A,2026-06-09,3037,欣興,96000,1.2
00984A,2026-06-09,3293,鈊象,112000,1.2
00984A,2026-06-09,4991,環宇-KY,136000,1.14
00984A,2026-06-09,6223,旺矽,15000,1.14
00984A,2026-06-09,8069,元太,417000,1.14
00984A,2026-06-09,6451,訊芯-KY,137000,1.13
00984A,2026-06-09,2404,漢唐,72000,1.1
00984A,2026-06-09,2486,一詮精密,297000,1.03
00984A,2026-06-09,5871,中租-KY,632000,1.0
00984A,2026-06-09,2467,志聖,127000,0.99
00984A,2026-06-09,3081,聯亞光電,28000,0.96
00984A,2026-06-09,3702,大聯大,629000,0.93
00984A,2026-06-09,5876,上海商銀,1675000,0.92
00984A,2026-06-09,6147,頎邦,258000,0.86
00984A,2026-06-09,4938,和碩,573000,0.72
00984A,2026-06-09,2451,創見,173000,0.7
00984A,2026-06-09,2474,可成,232000,0.7
00984A,2026-06-09,2376,技嘉,136000,0.64
00984A,2026-06-09,2912,統一超商,197000,0.6
00984A,2026-06-09,8064,東捷,274000,0.57
00984A,2026-06-09,6715,嘉基,90000,0.52
00984A,2026-06-09,3481,群創光電,771000,0.51
00984A,2026-06-09,6196,帆宣,76000,0.51
00984A,2026-06-09,6831,邁科,52000,0.51
00984A,2026-06-09,2345,智邦,15000,0.5
00984A,2026-06-09,3131,弘塑科技,12000,0.5
00984A,2026-06-09,7750,新代,16000,0.48
00984A,2026-06-09,6285,啟碁科技,123000,0.46
00984A,2026-06-09,6515,穎崴,4000,0.46
00984A,2026-06-09,2049,上銀科技,100000,0.45
00984A,2026-06-09,3006,晶豪,159000,0.45
00984A,2026-06-09,3105,穩懋,73000,0.45
00984A,2026-06-09,8039,台虹科技,243000,0.44
00984A,2026-06-09,2308,台達電子,14000,0.43
00984A,2026-06-09,2455,全新,87000,0.43
00984A,2026-06-09,2464,盟立,213000,0.43
00984A,2026-06-09,2347,聯強,361000,0.42
00984A,2026-06-09,2426,鼎元,485000,0.41
00984A,2026-06-09,6531,愛普科技,32000,0.4
00984A,2026-06-09,6890,來億-KY,116000,0.4
00984A,2026-06-09,6121,新普科技,67000,0.37
00984A,2026-06-09,7734,印能科技,9000,0.37
00984A,2026-06-09,1102,亞泥,781000,0.36
00984A,2026-06-09,2645,長榮航太,159000,0.36
00984A,2026-06-09,2368,金像電子,19000,0.35
00984A,2026-06-09,3443,創意電子,6000,0.35
00984A,2026-06-09,3706,神達投資控股,276000,0.33
00984A,2026-06-09,5269,祥碩科技,17000,0.33
00984A,2026-06-09,2377,微星,164000,0.3
00984A,2026-06-09,6197,佳必琪,65000,0.29
00984A,2026-06-09,7769,鴻勁,3000,0.29
00984A,2026-06-09,2393,億光,313000,0.28
00984A,2026-06-09,6592,和潤企業,324000,0.28
00984A,2026-06-09,3167,大量,23000,0.27
00984A,2026-06-09,3711,日月光投控,37000,0.27
00984A,2026-06-09,4766,南寶,54000,0.27
00984A,2026-06-09,6670,復盛應用,74000,0.27
00984A,2026-06-09,9939,宏全國際,157000,0.27
00984A,2026-06-09,5904,寶雅,33000,0.26
00984A,2026-06-09,3227,原相,85000,0.25
00984A,2026-06-09,5434,崇越,42000,0.25
00984A,2026-06-09,1736,喬山健康,163000,0.24
00984A,2026-06-09,2548,華固,175000,0.24
00984A,2026-06-09,3264,欣銓,83000,0.24
00984A,2026-06-09,3592,瑞鼎,69000,0.24
00984A,2026-06-09,8081,致新,68000,0.24
00984A,2026-06-09,8261,富鼎,107000,0.23
00984A,2026-06-09,3017,奇鋐,6000,0.21
00984A,2026-06-09,8210,勤誠興業,10000,0.19
00984A,2026-06-09,2313,華通,47000,0.16
00984A,2026-06-09,1560,中砂,14000,0.12
00984A,2026-06-09,9910,豐泰,99000,0.11
00984A,2026-06-09,1477,聚陽,31000,0.1
00984A,2026-06-09,2385,群光,51000,0.1
00984A,2026-06-09,2606,裕民,104000,0.1
00984A,2026-06-09,3005,神基科技,67000,0.1
00984A,2026-06-09,6409,旭隼,8000,0.1
00984A,2026-06-09,1795,美時製藥,35000,0.09
00984A,2026-06-09,2006,東和鋼鐵,103000,0.09
00984A,2026-06-09,3596,智易科技,37000,0.09
00984A,2026-06-09,6176,瑞儀光電,67000,0.09
00984A,2026-06-09,6446,藥華醫藥,7000,0.09
00984A,2026-06-09,8996,高力,3000,0.05
00984A,2026-06-10,2382,廣達,797000,3.99
00984A,2026-06-10,2303,聯電,1796000,3.05
00984A,2026-06-10,2357,華碩,269000,3.05
00984A,2026-06-10,2881,富邦金控,1615025,2.69
00984A,2026-06-10,2330,台積電,87000,2.67
00984A,2026-06-10,2603,長榮海運,903000,2.67
00984A,2026-06-10,2882,國泰金,1867000,2.59
00984A,2026-06-10,2891,中信金,2790000,2.57
00984A,2026-06-10,3045,台灣大,1550000,2.42
00984A,2026-06-10,2885,元大金,2448000,2.11
00984A,2026-06-10,2412,中華電,1106000,2.09
00984A,2026-06-10,2883,凱基金控,5338000,2.07
00984A,2026-06-10,3034,聯詠,322000,2.06
00984A,2026-06-10,3026,禾伸堂,230000,2.02
00984A,2026-06-10,6274,台燿,90000,1.94
00984A,2026-06-10,5274,信驊科技,8000,1.9
00984A,2026-06-10,3189,景碩科技,188000,1.79
00984A,2026-06-10,3036,文曄,518000,1.72
00984A,2026-06-10,2383,台光電子,25000,1.69
00984A,2026-06-10,2360,致茂,49000,1.56
00984A,2026-06-10,2618,長榮航,3115000,1.53
00984A,2026-06-10,2454,聯發科,24000,1.43
00984A,2026-06-10,6187,萬潤科技,85000,1.28
00984A,2026-06-10,8358,金居開發,155000,1.26
00984A,2026-06-10,3037,欣興,96000,1.24
00984A,2026-06-10,3293,鈊象,112000,1.19
00984A,2026-06-10,6223,旺矽,15000,1.18
00984A,2026-06-10,2404,漢唐,72000,1.14
00984A,2026-06-10,6451,訊芯-KY,137000,1.12
00984A,2026-06-10,8069,元太,418000,1.12
00984A,2026-06-10,4991,環宇-KY,136000,1.08
00984A,2026-06-10,5871,中租-KY,633000,1.01
00984A,2026-06-10,2486,一詮精密,298000,1.0
00984A,2026-06-10,2467,志聖,127000,0.97
00984A,2026-06-10,3081,聯亞光電,28000,0.93
00984A,2026-06-10,3702,大聯大,631000,0.93
00984A,2026-06-10,5876,上海商銀,1577000,0.9
00984A,2026-06-10,6147,頎邦,258000,0.86
00984A,2026-06-10,4938,和碩,575000,0.73
00984A,2026-06-10,2451,創見,174000,0.71
00984A,2026-06-10,2474,可成,232000,0.68
00984A,2026-06-10,2376,技嘉,125000,0.6
00984A,2026-06-10,2912,統一超商,198000,0.59
00984A,2026-06-10,8064,東捷,275000,0.55
00984A,2026-06-10,6831,邁科,52000,0.54
00984A,2026-06-10,6196,帆宣,76000,0.53
00984A,2026-06-10,3131,弘塑科技,12000,0.51
00984A,2026-06-10,6715,嘉基,90000,0.51
00984A,2026-06-10,3481,群創光電,771000,0.5
00984A,2026-06-10,2345,智邦,15000,0.49
00984A,2026-06-10,3105,穩懋,73000,0.48
00984A,2026-06-10,6285,啟碁科技,123000,0.47
00984A,2026-06-10,7750,新代,16000,0.47
00984A,2026-06-10,2049,上銀科技,101000,0.46
00984A,2026-06-10,2455,全新,87000,0.46
00984A,2026-06-10,6515,穎崴,4000,0.46
00984A,2026-06-10,2308,台達電子,14000,0.45
00984A,2026-06-10,3006,晶豪,159000,0.45
00984A,2026-06-10,2347,聯強,362000,0.44
00984A,2026-06-10,2426,鼎元,486000,0.44
00984A,2026-06-10,2464,盟立,213000,0.43
00984A,2026-06-10,8039,台虹科技,243000,0.43
00984A,2026-06-10,6890,來億-KY,116000,0.42
00984A,2026-06-10,6531,愛普科技,32000,0.41
00984A,2026-06-10,2368,金像電子,19000,0.38
00984A,2026-06-10,7734,印能科技,9000,0.38
00984A,2026-06-10,2645,長榮航太,159000,0.37
00984A,2026-06-10,6121,新普科技,67000,0.37
00984A,2026-06-10,1102,亞泥,783000,0.35
00984A,2026-06-10,3443,創意電子,6000,0.34
00984A,2026-06-10,3706,神達投資控股,277000,0.34
00984A,2026-06-10,5269,祥碩科技,17000,0.33
00984A,2026-06-10,2377,微星,165000,0.31
00984A,2026-06-10,6197,佳必琪,65000,0.3
00984A,2026-06-10,2393,億光,314000,0.29
00984A,2026-06-10,3167,大量,23000,0.29
