etf,date,code,name,shares,weight
00980A,2026-05-31,3653,健策精密工業,38000,0.73
00980A,2026-05-31,6442,光紅建聖,71000,0.71
00980A,2026-05-31,2884,玉山金融控股,3867622,0.65
00980A,2026-05-31,6584,南俊國際,153000,0.61
00980A,2026-05-31,3665,貿聯控股（BizLink Holding In,53336,0.6
00980A,2026-05-31,2548,華固建設,512000,0.33
00980A,2026-05-31,3264,欣銓科技,172000,0.23
00980A,2026-05-31,3533,嘉澤端子工業,13000,0.19
00980A,2026-05-31,4915,致伸科技,298000,0.12
00980A,2026-06-01,2330,台灣積體電路製造,645000,8.19
00980A,2026-06-01,2308,台達電子工業,475000,6.26
00980A,2026-06-01,2454,聯發科技,188000,4.37
00980A,2026-06-01,2383,台光電子材料,134000,3.7
00980A,2026-06-01,2360,致茂電子,248000,3.37
00980A,2026-06-01,7769,鴻勁精密,74000,3.3
00980A,2026-06-01,3037,欣興電子,562000,3.2
00980A,2026-06-01,2344,華邦電子,3621000,3.09
00980A,2026-06-01,2408,南亞科技,1646000,3.08
00980A,2026-06-01,2345,智邦科技,227000,2.98
00980A,2026-06-01,8299,群聯電子,205000,2.85
00980A,2026-06-01,2368,金像電子（股）公司,393000,2.8
00980A,2026-06-01,3017,奇鋐科技,184000,2.64
00980A,2026-06-01,5274,信驊科技,25000,2.56
00980A,2026-06-01,6274,台燿科技,275000,2.51
00980A,2026-06-01,2317,鴻海精密工業,1506000,2.35
00980A,2026-06-01,6223,旺矽科技,71000,2.28
00980A,2026-06-01,2059,川湖科技,82000,2.24
00980A,2026-06-01,6669,緯穎科技服務,68000,2.0
00980A,2026-06-01,3711,日月光投資控股,584000,1.92
00980A,2026-06-01,3081,聯亞光電工業,127000,1.79
00980A,2026-06-01,3443,創意電子,70000,1.76
00980A,2026-06-01,8210,勤誠興業,236000,1.74
00980A,2026-06-01,6515,穎崴科技,37000,1.73
00980A,2026-06-01,6805,富世達,161000,1.68
00980A,2026-06-01,3036,文曄科技,1067000,1.66
00980A,2026-06-01,2382,廣達電腦,899000,1.64
00980A,2026-06-01,8996,高力熱處理工業,221000,1.3
00980A,2026-06-01,3189,景碩科技,305000,1.2
00980A,2026-06-01,2376,技嘉科技,577000,1.15
00980A,2026-06-01,3231,緯創資通,1228000,1.05
00980A,2026-06-01,5904,寶雅國際,312450,0.97
00980A,2026-06-01,2891,中國信託金融控股,2849000,0.93
00980A,2026-06-01,6831,邁科科技,224000,0.9
00980A,2026-06-01,3293,鈊象電子,220000,0.89
00980A,2026-06-01,3044,健鼎科技,276000,0.78
00980A,2026-06-01,3653,健策精密工業,38000,0.73
00980A,2026-06-01,6442,光紅建聖,71000,0.71
00980A,2026-06-01,2884,玉山金融控股,3867622,0.65
00980A,2026-06-01,6584,南俊國際,153000,0.61
00980A,2026-06-01,3665,貿聯控股（BizLink Holding In,53336,0.6
00980A,2026-06-01,2548,華固建設,512000,0.33
00980A,2026-06-01,3264,欣銓科技,172000,0.23
00980A,2026-06-01,3533,嘉澤端子工業,13000,0.19
00980A,2026-06-01,4915,致伸科技,298000,0.12
00980A,2026-06-02,2330,台灣積體電路製造,645000,8.06
00980A,2026-06-02,2308,台達電子工業,475000,6.1
00980A,2026-06-02,2454,聯發科技,188000,4.55
00980A,2026-06-02,2383,台光電子材料,134000,3.61
00980A,2026-06-02,2360,致茂電子,248000,3.4
00980A,2026-06-02,2408,南亞科技,1646000,3.33
00980A,2026-06-02,2344,華邦電子,3621000,3.23
00980A,2026-06-02,3037,欣興電子,562000,3.13
00980A,2026-06-02,2345,智邦科技,227000,3.02
00980A,2026-06-02,8299,群聯電子,205000,3.01
00980A,2026-06-02,7769,鴻勁精密,74000,2.95
00980A,2026-06-02,2368,金像電子（股）公司,393000,2.76
00980A,2026-06-02,3017,奇鋐科技,184000,2.72
00980A,2026-06-02,6274,台燿科技,275000,2.49
00980A,2026-06-02,5274,信驊科技,25000,2.46
00980A,2026-06-02,2317,鴻海精密工業,1506000,2.35
00980A,2026-06-02,2059,川湖科技,82000,2.27
00980A,2026-06-02,6223,旺矽科技,71000,2.14
00980A,2026-06-02,6669,緯穎科技服務,68000,1.99
00980A,2026-06-02,3711,日月光投資控股,584000,1.86
00980A,2026-06-02,3081,聯亞光電工業,127000,1.81
00980A,2026-06-02,6805,富世達,161000,1.81
00980A,2026-06-02,2382,廣達電腦,899000,1.78
00980A,2026-06-02,8210,勤誠興業,236000,1.75
00980A,2026-06-02,3443,創意電子,70000,1.73
00980A,2026-06-02,6515,穎崴科技,37000,1.71
00980A,2026-06-02,3036,文曄科技,1067000,1.63
00980A,2026-06-02,3189,景碩科技,305000,1.25
00980A,2026-06-02,8996,高力熱處理工業,221000,1.23
00980A,2026-06-02,2376,技嘉科技,577000,1.19
00980A,2026-06-02,3231,緯創資通,1228000,1.13
00980A,2026-06-02,5904,寶雅國際,312450,0.94
00980A,2026-06-02,2891,中國信託金融控股,2849000,0.94
00980A,2026-06-02,6831,邁科科技,224000,0.91
00980A,2026-06-02,3293,鈊象電子,220000,0.9
00980A,2026-06-02,3653,健策精密工業,38000,0.77
00980A,2026-06-02,3044,健鼎科技,276000,0.76
00980A,2026-06-02,6442,光紅建聖,71000,0.71
00980A,2026-06-02,2884,玉山金融控股,3867622,0.65
00980A,2026-06-02,3665,貿聯控股（BizLink Holding In,53336,0.6
00980A,2026-06-02,6584,南俊國際,153000,0.59
00980A,2026-06-02,2548,華固建設,512000,0.33
00980A,2026-06-02,3264,欣銓科技,172000,0.2
00980A,2026-06-02,3533,嘉澤端子工業,13000,0.18
00980A,2026-06-02,4915,致伸科技,298000,0.12
00980A,2026-06-03,2330,台灣積體電路製造,645000,8.26
00980A,2026-06-03,2308,台達電子工業,475000,6.03
00980A,2026-06-03,2454,聯發科技,188000,4.58
00980A,2026-06-03,2408,南亞科技,1646000,3.71
00980A,2026-06-03,2344,華邦電子,3621000,3.59
00980A,2026-06-03,2383,台光電子材料,134000,3.5
00980A,2026-06-03,2360,致茂電子,248000,3.23
00980A,2026-06-03,8299,群聯電子,205000,3.11
00980A,2026-06-03,2345,智邦科技,227000,2.96
00980A,2026-06-03,3037,欣興電子,562000,2.95
00980A,2026-06-03,7769,鴻勁精密,74000,2.86
00980A,2026-06-03,2368,金像電子（股）公司,393000,2.69
00980A,2026-06-03,3017,奇鋐科技,184000,2.67
00980A,2026-06-03,2317,鴻海精密工業,1506000,2.44
00980A,2026-06-03,5274,信驊科技,25000,2.43
00980A,2026-06-03,6274,台燿科技,275000,2.35
00980A,2026-06-03,2059,川湖科技,82000,2.24
00980A,2026-06-03,6223,旺矽科技,71000,2.11
00980A,2026-06-03,6669,緯穎科技服務,68000,2.0
00980A,2026-06-03,2382,廣達電腦,899000,1.94
00980A,2026-06-03,6805,富世達,161000,1.9
00980A,2026-06-03,3711,日月光投資控股,584000,1.85
00980A,2026-06-03,3081,聯亞光電工業,127000,1.76
00980A,2026-06-03,8210,勤誠興業,236000,1.75
00980A,2026-06-03,3443,創意電子,70000,1.71
00980A,2026-06-03,3036,文曄科技,1067000,1.67
00980A,2026-06-03,6515,穎崴科技,37000,1.61
00980A,2026-06-03,3231,緯創資通,1228000,1.26
00980A,2026-06-03,8996,高力熱處理工業,221000,1.25
00980A,2026-06-03,3189,景碩科技,305000,1.22
00980A,2026-06-03,2376,技嘉科技,577000,1.21
00980A,2026-06-03,2891,中國信託金融控股,2849000,0.98
00980A,2026-06-03,3293,鈊象電子,220000,0.95
00980A,2026-06-03,5904,寶雅國際,312450,0.95
00980A,2026-06-03,6831,邁科科技,224000,0.83
00980A,2026-06-03,3653,健策精密工業,38000,0.82
00980A,2026-06-03,3044,健鼎科技,276000,0.75
00980A,2026-06-03,6442,光紅建聖,71000,0.72
00980A,2026-06-03,2884,玉山金融控股,3867622,0.67
00980A,2026-06-03,3665,貿聯控股（BizLink Holding In,53336,0.63
00980A,2026-06-03,6584,南俊國際,153000,0.54
00980A,2026-06-03,2548,華固建設,512000,0.29
00980A,2026-06-03,3264,欣銓科技,172000,0.2
00980A,2026-06-03,3533,嘉澤端子工業,13000,0.18
00980A,2026-06-03,4915,致伸科技,298000,0.12
00980A,2026-06-04,2330,台灣積體電路製造,704000,9.1
00980A,2026-06-04,2308,台達電子工業,475000,6.22
00980A,2026-06-04,2454,聯發科技,188000,4.55
00980A,2026-06-04,7769,鴻勁精密,93000,3.73
00980A,2026-06-04,2383,台光電子材料,134000,3.45
00980A,2026-06-04,2059,川湖科技,110000,3.14
00980A,2026-06-04,3037,欣興電子,562000,3.0
00980A,2026-06-04,2368,金像電子（股）公司,393000,2.9
00980A,2026-06-04,2360,致茂電子,204000,2.77
00980A,2026-06-04,2345,智邦科技,194000,2.67
00980A,2026-06-04,6223,旺矽科技,84000,2.64
00980A,2026-06-04,2317,鴻海精密工業,1286000,2.12
00980A,2026-06-04,5274,信驊科技,22000,2.11
00980A,2026-06-04,3017,奇鋐科技,131000,1.99
00980A,2026-06-04,3081,聯亞光電工業,127000,1.92
00980A,2026-06-04,3711,日月光投資控股,584000,1.92
00980A,2026-06-04,8299,群聯電子,134000,1.92
00980A,2026-06-04,2408,南亞科技,885000,1.89
00980A,2026-06-04,6274,台燿科技,208000,1.88
00980A,2026-06-04,2344,華邦電子,1839000,1.74
00980A,2026-06-04,3443,創意電子,70000,1.72
00980A,2026-06-04,3036,文曄科技,1067000,1.66
00980A,2026-06-04,6515,穎崴科技,37000,1.62
00980A,2026-06-04,6669,緯穎科技服務,52000,1.55
00980A,2026-06-04,8210,勤誠興業,175000,1.36
00980A,2026-06-04,8996,高力熱處理工業,221000,1.29
00980A,2026-06-04,3231,緯創資通,1228000,1.27
00980A,2026-06-04,3189,景碩科技,305000,1.2
00980A,2026-06-04,3653,健策精密工業,57000,1.19
00980A,2026-06-04,2382,廣達電腦,530000,1.18
00980A,2026-06-04,3529,力旺電子,60000,1.14
00980A,2026-06-04,2891,中國信託金融控股,2849000,1.07
00980A,2026-06-04,8046,南亞電路板,219000,1.06
00980A,2026-06-04,6805,富世達,92000,1.02
00980A,2026-06-04,5904,寶雅國際,312450,0.95
00980A,2026-06-04,2376,技嘉科技,424000,0.9
00980A,2026-06-04,6831,邁科科技,224000,0.87
00980A,2026-06-04,6442,光紅建聖,71000,0.78
00980A,2026-06-04,3044,健鼎科技,276000,0.75
00980A,2026-06-04,2884,玉山金融控股,3867622,0.68
00980A,2026-06-04,3665,貿聯控股（BizLink Holding In,53336,0.66
00980A,2026-06-04,3293,鈊象電子,124000,0.52
00980A,2026-06-04,3264,欣銓科技,172000,0.21
00980A,2026-06-04,3533,嘉澤端子工業,13000,0.18
00980A,2026-06-05,2330,台灣積體電路製造,704000,9.1
00980A,2026-06-05,2308,台達電子工業,475000,6.24
00980A,2026-06-05,2454,聯發科技,188000,4.51
00980A,2026-06-05,7769,鴻勁精密,93000,3.72
00980A,2026-06-05,2383,台光電子材料,134000,3.51
00980A,2026-06-05,2059,川湖科技,110000,3.19
00980A,2026-06-05,3037,欣興電子,562000,2.96
00980A,2026-06-05,2360,致茂電子,204000,2.9
00980A,2026-06-05,2368,金像電子（股）公司,393000,2.87
00980A,2026-06-05,6223,旺矽科技,84000,2.76
00980A,2026-06-05,2345,智邦科技,194000,2.64
00980A,2026-06-05,5274,信驊科技,22000,2.18
00980A,2026-06-05,2317,鴻海精密工業,1286000,2.04
00980A,2026-06-05,3017,奇鋐科技,131000,1.92
00980A,2026-06-05,6274,台燿科技,208000,1.91
00980A,2026-06-05,2408,南亞科技,885000,1.89
00980A,2026-06-05,3711,日月光投資控股,584000,1.88
00980A,2026-06-05,8299,群聯電子,134000,1.87
00980A,2026-06-05,2344,華邦電子,1839000,1.79
00980A,2026-06-05,3081,聯亞光電工業,127000,1.78
00980A,2026-06-05,6515,穎崴科技,37000,1.73
00980A,2026-06-05,3443,創意電子,70000,1.67
00980A,2026-06-05,3036,文曄科技,1067000,1.63
00980A,2026-06-05,6669,緯穎科技服務,52000,1.57
00980A,2026-06-05,8210,勤誠興業,175000,1.35
00980A,2026-06-05,8996,高力熱處理工業,221000,1.34
00980A,2026-06-05,3231,緯創資通,1228000,1.17
00980A,2026-06-05,2382,廣達電腦,530000,1.16
00980A,2026-06-05,3529,力旺電子,60000,1.15
00980A,2026-06-05,3653,健策精密工業,57000,1.15
00980A,2026-06-05,3189,景碩科技,305000,1.14
00980A,2026-06-05,2891,中國信託金融控股,2849000,1.05
00980A,2026-06-05,8046,南亞電路板,219000,1.04
00980A,2026-06-05,6805,富世達,92000,0.99
00980A,2026-06-05,5904,寶雅國際,312450,0.99
00980A,2026-06-05,6831,邁科科技,224000,0.88
00980A,2026-06-05,2376,技嘉科技,424000,0.86
00980A,2026-06-05,6442,光紅建聖,71000,0.83
00980A,2026-06-05,3044,健鼎科技,276000,0.77
00980A,2026-06-05,2884,玉山金融控股,3867622,0.7
00980A,2026-06-05,3665,貿聯控股（BizLink Holding In,53336,0.62
00980A,2026-06-05,3293,鈊象電子,124000,0.54
00980A,2026-06-05,3264,欣銓科技,172000,0.22
00980A,2026-06-05,3533,嘉澤端子工業,13000,0.17
00980A,2026-06-06,2330,台灣積體電路製造,704000,9.21
00980A,2026-06-06,2308,台達電子工業,475000,6.04
00980A,2026-06-06,2454,聯發科技,188000,4.47
00980A,2026-06-06,7769,鴻勁精密,93000,3.74
00980A,2026-06-06,2383,台光電子材料,134000,3.62
00980A,2026-06-06,2059,川湖科技,110000,3.42
00980A,2026-06-06,3037,欣興電子,562000,2.9
00980A,2026-06-06,2360,致茂電子,204000,2.89
00980A,2026-06-06,2368,金像電子（股）公司,393000,2.86
00980A,2026-06-06,6223,旺矽科技,84000,2.68
00980A,2026-06-06,2345,智邦科技,194000,2.67
00980A,2026-06-06,5274,信驊科技,22000,2.13
00980A,2026-06-06,2317,鴻海精密工業,1286000,2.02
00980A,2026-06-06,3017,奇鋐科技,131000,1.88
00980A,2026-06-06,3081,聯亞光電工業,127000,1.87
00980A,2026-06-06,3711,日月光投資控股,584000,1.86
00980A,2026-06-06,6274,台燿科技,208000,1.85
00980A,2026-06-06,8299,群聯電子,134000,1.82
00980A,2026-06-06,2408,南亞科技,885000,1.76
00980A,2026-06-06,6515,穎崴科技,37000,1.72
00980A,2026-06-06,3443,創意電子,70000,1.71
00980A,2026-06-06,3036,文曄科技,1067000,1.66
00980A,2026-06-06,2344,華邦電子,1839000,1.65
00980A,2026-06-06,6669,緯穎科技服務,52000,1.63
00980A,2026-06-06,8996,高力熱處理工業,221000,1.38
00980A,2026-06-06,8210,勤誠興業,175000,1.33
00980A,2026-06-06,3189,景碩科技,305000,1.2
00980A,2026-06-06,3231,緯創資通,1228000,1.16
00980A,2026-06-06,3529,力旺電子,60000,1.14
00980A,2026-06-06,3653,健策精密工業,57000,1.14
00980A,2026-06-06,2382,廣達電腦,530000,1.14
00980A,2026-06-06,2891,中國信託金融控股,2849000,1.05
00980A,2026-06-06,8046,南亞電路板,219000,1.02
00980A,2026-06-06,5904,寶雅國際,312450,1.0
00980A,2026-06-06,6805,富世達,92000,0.99
00980A,2026-06-06,6831,邁科科技,224000,0.92
00980A,2026-06-06,2376,技嘉科技,424000,0.87
00980A,2026-06-06,6442,光紅建聖,71000,0.81
00980A,2026-06-06,3044,健鼎科技,276000,0.76
00980A,2026-06-06,2884,玉山金融控股,3867622,0.71
00980A,2026-06-06,3665,貿聯控股（BizLink Holding In,53336,0.65
00980A,2026-06-06,3293,鈊象電子,124000,0.54
00980A,2026-06-06,3264,欣銓科技,172000,0.22
00980A,2026-06-06,3533,嘉澤端子工業,13000,0.17
00980A,2026-06-07,2330,台灣積體電路製造,704000,9.21
00980A,2026-06-07,2308,台達電子工業,475000,6.04
00980A,2026-06-07,2454,聯發科技,188000,4.47
00980A,2026-06-07,7769,鴻勁精密,93000,3.74
00980A,2026-06-07,2383,台光電子材料,134000,3.62
00980A,2026-06-07,2059,川湖科技,110000,3.42
00980A,2026-06-07,3037,欣興電子,562000,2.9
00980A,2026-06-07,2360,致茂電子,204000,2.89
00980A,2026-06-07,2368,金像電子（股）公司,393000,2.86
00980A,2026-06-07,6223,旺矽科技,84000,2.68
00980A,2026-06-07,2345,智邦科技,194000,2.67
00980A,2026-06-07,5274,信驊科技,22000,2.13
00980A,2026-06-07,2317,鴻海精密工業,1286000,2.02
00980A,2026-06-07,3017,奇鋐科技,131000,1.88
00980A,2026-06-07,3081,聯亞光電工業,127000,1.87
00980A,2026-06-07,3711,日月光投資控股,584000,1.86
00980A,2026-06-07,6274,台燿科技,208000,1.85
00980A,2026-06-07,8299,群聯電子,134000,1.82
00980A,2026-06-07,2408,南亞科技,885000,1.76
00980A,2026-06-07,6515,穎崴科技,37000,1.72
00980A,2026-06-07,3443,創意電子,70000,1.71
00980A,2026-06-07,3036,文曄科技,1067000,1.66
00980A,2026-06-07,2344,華邦電子,1839000,1.65
00980A,2026-06-07,6669,緯穎科技服務,52000,1.63
00980A,2026-06-07,8996,高力熱處理工業,221000,1.38
00980A,2026-06-07,8210,勤誠興業,175000,1.33
00980A,2026-06-07,3189,景碩科技,305000,1.2
00980A,2026-06-07,3231,緯創資通,1228000,1.16
00980A,2026-06-07,3529,力旺電子,60000,1.14
00980A,2026-06-07,3653,健策精密工業,57000,1.14
00980A,2026-06-07,2382,廣達電腦,530000,1.14
00980A,2026-06-07,2891,中國信託金融控股,2849000,1.05
00980A,2026-06-07,8046,南亞電路板,219000,1.02
00980A,2026-06-07,5904,寶雅國際,312450,1.0
00980A,2026-06-07,6805,富世達,92000,0.99
00980A,2026-06-07,6831,邁科科技,224000,0.92
00980A,2026-06-07,2376,技嘉科技,424000,0.87
00980A,2026-06-07,6442,光紅建聖,71000,0.81
00980A,2026-06-07,3044,健鼎科技,276000,0.76
00980A,2026-06-07,2884,玉山金融控股,3867622,0.71
00980A,2026-06-07,3665,貿聯控股（BizLink Holding In,53336,0.65
00980A,2026-06-07,3293,鈊象電子,124000,0.54
00980A,2026-06-07,3264,欣銓科技,172000,0.22
00980A,2026-06-07,3533,嘉澤端子工業,13000,0.17
00980A,2026-06-08,2330,台灣積體電路製造,704000,9.21
00980A,2026-06-08,2308,台達電子工業,475000,6.04
00980A,2026-06-08,2454,聯發科技,188000,4.47
00980A,2026-06-08,7769,鴻勁精密,93000,3.74
00980A,2026-06-08,2383,台光電子材料,134000,3.62
00980A,2026-06-08,2059,川湖科技,110000,3.42
00980A,2026-06-08,3037,欣興電子,562000,2.9
00980A,2026-06-08,2360,致茂電子,204000,2.89
00980A,2026-06-08,2368,金像電子（股）公司,393000,2.86
00980A,2026-06-08,6223,旺矽科技,84000,2.68
00980A,2026-06-08,2345,智邦科技,194000,2.67
00980A,2026-06-08,5274,信驊科技,22000,2.13
00980A,2026-06-08,2317,鴻海精密工業,1286000,2.02
00980A,2026-06-08,3017,奇鋐科技,131000,1.88
00980A,2026-06-08,3081,聯亞光電工業,127000,1.87
00980A,2026-06-08,3711,日月光投資控股,584000,1.86
00980A,2026-06-08,6274,台燿科技,208000,1.85
00980A,2026-06-08,8299,群聯電子,134000,1.82
00980A,2026-06-08,2408,南亞科技,885000,1.76
00980A,2026-06-08,6515,穎崴科技,37000,1.72
00980A,2026-06-08,3443,創意電子,70000,1.71
00980A,2026-06-08,3036,文曄科技,1067000,1.66
00980A,2026-06-08,2344,華邦電子,1839000,1.65
00980A,2026-06-08,6669,緯穎科技服務,52000,1.63
00980A,2026-06-08,8996,高力熱處理工業,221000,1.38
00980A,2026-06-08,8210,勤誠興業,175000,1.33
00980A,2026-06-08,3189,景碩科技,305000,1.2
00980A,2026-06-08,3231,緯創資通,1228000,1.16
00980A,2026-06-08,3529,力旺電子,60000,1.14
00980A,2026-06-08,3653,健策精密工業,57000,1.14
00980A,2026-06-08,2382,廣達電腦,530000,1.14
00980A,2026-06-08,2891,中國信託金融控股,2849000,1.05
00980A,2026-06-08,8046,南亞電路板,219000,1.02
00980A,2026-06-08,5904,寶雅國際,312450,1.0
00980A,2026-06-08,6805,富世達,92000,0.99
00980A,2026-06-08,6831,邁科科技,224000,0.92
00980A,2026-06-08,2376,技嘉科技,424000,0.87
00980A,2026-06-08,6442,光紅建聖,71000,0.81
00980A,2026-06-08,3044,健鼎科技,276000,0.76
00980A,2026-06-08,2884,玉山金融控股,3867622,0.71
00980A,2026-06-08,3665,貿聯控股（BizLink Holding In,53336,0.65
00980A,2026-06-08,3293,鈊象電子,124000,0.54
00980A,2026-06-08,3264,欣銓科技,172000,0.22
00980A,2026-06-08,3533,嘉澤端子工業,13000,0.17
00980A,2026-06-09,2330,台灣積體電路製造,704000,9.2
00980A,2026-06-09,2308,台達電子工業,475000,6.1
00980A,2026-06-09,2454,聯發科技,188000,4.36
00980A,2026-06-09,2059,川湖科技,110000,3.87
00980A,2026-06-09,7769,鴻勁精密,93000,3.72
00980A,2026-06-09,2383,台光電子材料,134000,3.64
00980A,2026-06-09,2368,金像電子（股）公司,393000,3.04
00980A,2026-06-09,3037,欣興電子,562000,2.91
00980A,2026-06-09,2360,致茂電子,204000,2.84
00980A,2026-06-09,2345,智邦科技,194000,2.67
00980A,2026-06-09,6223,旺矽科技,84000,2.64
00980A,2026-06-09,5274,信驊科技,22000,2.19
00980A,2026-06-09,2317,鴻海精密工業,1286000,1.97
00980A,2026-06-09,3017,奇鋐科技,131000,1.92
00980A,2026-06-09,6274,台燿科技,208000,1.82
00980A,2026-06-09,3081,聯亞光電工業,127000,1.8
00980A,2026-06-09,3711,日月光投資控股,584000,1.8
00980A,2026-06-09,6515,穎崴科技,37000,1.76
00980A,2026-06-09,8299,群聯電子,134000,1.72
00980A,2026-06-09,2408,南亞科技,885000,1.71
00980A,2026-06-09,3443,創意電子,70000,1.7
00980A,2026-06-09,2344,華邦電子,1839000,1.61
00980A,2026-06-09,6669,緯穎科技服務,52000,1.56
00980A,2026-06-09,8996,高力熱處理工業,221000,1.52
00980A,2026-06-09,3036,文曄科技,1067000,1.52
00980A,2026-06-09,8210,勤誠興業,175000,1.37
00980A,2026-06-09,3653,健策精密工業,57000,1.24
00980A,2026-06-09,3189,景碩科技,305000,1.21
00980A,2026-06-09,3231,緯創資通,1228000,1.14
00980A,2026-06-09,2382,廣達電腦,530000,1.14
00980A,2026-06-09,3529,力旺電子,60000,1.09
00980A,2026-06-09,2891,中國信託金融控股,2849000,1.06
00980A,2026-06-09,5904,寶雅國際,312450,1.04
00980A,2026-06-09,8046,南亞電路板,219000,1.04
00980A,2026-06-09,6805,富世達,92000,0.99
00980A,2026-06-09,6831,邁科科技,224000,0.91
00980A,2026-06-09,2376,技嘉科技,424000,0.83
00980A,2026-06-09,6442,光紅建聖,71000,0.8
00980A,2026-06-09,3044,健鼎科技,276000,0.75
00980A,2026-06-09,2884,玉山金融控股,3867622,0.72
00980A,2026-06-09,3665,貿聯控股（BizLink Holding In,53336,0.64
00980A,2026-06-09,3293,鈊象電子,124000,0.55
00980A,2026-06-09,3264,欣銓科技,172000,0.21
00980A,2026-06-09,3533,嘉澤端子工業,13000,0.17
00980A,2026-06-10,2330,台灣積體電路製造,704000,8.95
00980A,2026-06-10,2308,台達電子工業,475000,6.32
00980A,2026-06-10,2454,聯發科技,188000,4.64
00980A,2026-06-10,2059,川湖科技,110000,4.12
00980A,2026-06-10,2383,台光電子材料,134000,3.74
00980A,2026-06-10,7769,鴻勁精密,93000,3.56
00980A,2026-06-10,2368,金像電子（股）公司,393000,3.24
00980A,2026-06-10,3037,欣興電子,562000,3.0
00980A,2026-06-10,6223,旺矽科技,84000,2.73
00980A,2026-06-10,2360,致茂電子,204000,2.69
00980A,2026-06-10,2345,智邦科技,194000,2.65
00980A,2026-06-10,5274,信驊科技,22000,2.17
00980A,2026-06-10,2317,鴻海精密工業,1286000,1.97
00980A,2026-06-10,6274,台燿科技,208000,1.85
00980A,2026-06-10,3017,奇鋐科技,131000,1.84
00980A,2026-06-10,3711,日月光投資控股,584000,1.83
00980A,2026-06-10,2408,南亞科技,885000,1.77
00980A,2026-06-10,6515,穎崴科技,37000,1.76
00980A,2026-06-10,8299,群聯電子,134000,1.74
00980A,2026-06-10,3081,聯亞光電工業,127000,1.74
00980A,2026-06-10,3443,創意電子,70000,1.66
00980A,2026-06-10,8996,高力熱處理工業,221000,1.62
00980A,2026-06-10,2344,華邦電子,1839000,1.59
00980A,2026-06-10,6669,緯穎科技服務,52000,1.52
00980A,2026-06-10,3036,文曄科技,1067000,1.47
00980A,2026-06-10,8210,勤誠興業,175000,1.46
00980A,2026-06-10,3653,健策精密工業,57000,1.24
00980A,2026-06-10,3189,景碩科技,305000,1.2
00980A,2026-06-10,3231,緯創資通,1228000,1.12
00980A,2026-06-10,2382,廣達電腦,530000,1.1
00980A,2026-06-10,8046,南亞電路板,219000,1.1
00980A,2026-06-10,2891,中國信託金融控股,2849000,1.09
00980A,2026-06-10,5904,寶雅國際,312450,1.07
00980A,2026-06-10,3529,力旺電子,60000,1.04
00980A,2026-06-10,6805,富世達,92000,0.99
00980A,2026-06-10,6831,邁科科技,224000,0.96
00980A,2026-06-10,2376,技嘉科技,424000,0.84
00980A,2026-06-10,6442,光紅建聖,71000,0.82
00980A,2026-06-10,3044,健鼎科技,276000,0.76
00980A,2026-06-10,2884,玉山金融控股,3867622,0.73
00980A,2026-06-10,3665,貿聯控股（BizLink Holding In,53336,0.63
00980A,2026-06-10,3293,鈊象電子,124000,0.55
00980A,2026-06-10,3264,欣銓科技,172000,0.21
00980A,2026-06-10,3533,嘉澤端子工業,13000,0.17
00980A,2026-06-11,2330,台灣積體電路製造,704000,9.26
00980A,2026-06-11,2308,台達電子工業,475000,6.1
00980A,2026-06-11,2454,聯發科技,188000,4.56
00980A,2026-06-11,2059,川湖科技,110000,4.09
00980A,2026-06-11,2383,台光電子材料,134000,3.86
00980A,2026-06-11,7769,鴻勁精密,93000,3.71
00980A,2026-06-11,2368,金像電子（股）公司,393000,3.25
00980A,2026-06-11,3037,欣興電子,562000,2.9
00980A,2026-06-11,6223,旺矽科技,84000,2.83
00980A,2026-06-11,2345,智邦科技,194000,2.68
00980A,2026-06-11,2360,致茂電子,204000,2.63
00980A,2026-06-11,5274,信驊科技,22000,2.16
00980A,2026-06-11,2317,鴻海精密工業,1286000,1.97
00980A,2026-06-11,3711,日月光投資控股,584000,1.84
00980A,2026-06-11,6274,台燿科技,208000,1.82
00980A,2026-06-11,3017,奇鋐科技,131000,1.8
00980A,2026-06-11,6515,穎崴科技,37000,1.75
00980A,2026-06-11,2408,南亞科技,885000,1.72
00980A,2026-06-11,8299,群聯電子,134000,1.68
00980A,2026-06-11,3081,聯亞光電工業,127000,1.66
00980A,2026-06-11,3443,創意電子,70000,1.64
00980A,2026-06-11,2344,華邦電子,1839000,1.6
00980A,2026-06-11,8996,高力熱處理工業,221000,1.57
00980A,2026-06-11,6669,緯穎科技服務,52000,1.54
00980A,2026-06-11,3036,文曄科技,1067000,1.49
00980A,2026-06-11,8210,勤誠興業,175000,1.47
00980A,2026-06-11,3653,健策精密工業,57000,1.26
00980A,2026-06-11,2382,廣達電腦,530000,1.18
00980A,2026-06-11,3189,景碩科技,305000,1.17
00980A,2026-06-11,3231,緯創資通,1228000,1.13
00980A,2026-06-11,2891,中國信託金融控股,2849000,1.13
00980A,2026-06-11,5904,寶雅國際,312450,1.1
00980A,2026-06-11,8046,南亞電路板,219000,1.08
00980A,2026-06-11,3529,力旺電子,60000,1.04
00980A,2026-06-11,6831,邁科科技,224000,0.96
00980A,2026-06-11,6805,富世達,92000,0.94
00980A,2026-06-11,2376,技嘉科技,424000,0.85
00980A,2026-06-11,6442,光紅建聖,71000,0.78
00980A,2026-06-11,3044,健鼎科技,276000,0.77
00980A,2026-06-11,2884,玉山金融控股,3867622,0.76
