etf,date,code,name,shares,weight
00988A,2026-06-10,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.19
00988A,2026-06-10,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,3.05
00988A,2026-06-10,6981 JP,MURATA MANUFACTURING CO LTD,870000.0,2.96
00988A,2026-06-10,3037,欣興,1500000.0,2.64
00988A,2026-06-10,BE US,BLOOM ENERGY CORP- A,170000.0,2.51
00988A,2026-06-10,VSH US,VISHAY INTERTECHNOLOGY INC,725429.0,2.5
00988A,2026-06-10,WDC US,WESTERN DIGITAL CORP,72000.0,2.23
00988A,2026-06-10,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.13
00988A,2026-06-10,6997 JP,NIPPON CHEMI-CON CORP,1215100.0,2.03
00988A,2026-06-10,6976 JP,TAIYO YUDEN CO LTD,315000.0,1.94
00988A,2026-06-10,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,1.89
00988A,2026-06-10,4062 JP,IBIDEN CO LTD,275000.0,1.88
00988A,2026-06-10,2330,台積電,400000.0,1.8
00988A,2026-06-10,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.78
00988A,2026-06-10,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.67
00988A,2026-06-10,5274,信驊,46000.0,1.54
00988A,2026-06-10,2308,台達電,350000.0,1.53
00988A,2026-06-10,AIXA GY,AIXTRON SE,380000.0,1.49
00988A,2026-06-10,6963 JP,ROHM CO LTD,710000.0,1.32
00988A,2026-06-10,6515,穎崴,80000.0,1.29
00988A,2026-06-10,ARM US,ARM HOLDINGS PLC,65518.0,1.27
00988A,2026-06-10,7826 JP,FURUYA METAL CO LTD,374300.0,1.19
00988A,2026-06-10,3711,日月光投控,1100000.0,1.18
00988A,2026-06-10,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.14
00988A,2026-06-10,3436 JP,SUMCO CORP,875400.0,1.1
00988A,2026-06-10,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.07
00988A,2026-06-10,6223,旺矽,90000.0,1.03
00988A,2026-06-10,3017,奇鋐,215000.0,1.01
00988A,2026-06-10,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.95
00988A,2026-06-10,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,60000.0,0.9
00988A,2026-06-10,2360,致茂,200000.0,0.88
00988A,2026-06-10,DDOG US,DATADOG INC - CLASS A,60000.0,0.86
00988A,2026-06-10,COHR US,COHERENT INC,38000.0,0.85
00988A,2026-06-10,SOI FP,S.O.I.T.E.C.,90000.0,0.82
00988A,2026-06-10,6920 JP,LASERTEC CORP,50000.0,0.8
00988A,2026-06-10,BESI NA,BE SEMICONDUCTOR INDUSTRIES,33000.0,0.69
00988A,2026-06-10,6274,台燿,230000.0,0.69
00988A,2026-06-10,GLW US,CORNING INC,56000.0,0.59
00988A,2026-06-10,HOT GY,HOCHTIEF AG,15200.0,0.51
00988A,2026-06-10,7769,鴻勁,36000.0,0.49
00988A,2026-06-10,AXTI US,AXT INC,90000.0,0.48
00988A,2026-06-10,7220 JP,MUSASHI SEIMITSU INDUSTRY CO,206400.0,0.44
00988A,2026-06-11,MU US,MICRON TECHNOLOGY INC,105000.0,6.28
00988A,2026-06-11,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.66
00988A,2026-06-11,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000.0,5.13
00988A,2026-06-11,285A JP,KIOXIA HOLDINGS CORP,168000.0,4.74
00988A,2026-06-11,SNDK US,SANDISK CORP,39000.0,4.4
00988A,2026-06-11,MRVL US,MARVELL TECHNOLOGY INC,200000.0,3.37
00988A,2026-06-11,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.31
00988A,2026-06-11,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,3.22
00988A,2026-06-11,2383,台光電,330000.0,3.19
00988A,2026-06-11,2454,聯發科,410000.0,3.17
00988A,2026-06-11,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,2.98
00988A,2026-06-11,VSH US,VISHAY INTERTECHNOLOGY INC,725429.0,2.55
00988A,2026-06-11,BE US,BLOOM ENERGY CORP- A,170000.0,2.54
00988A,2026-06-11,3037,欣興,1500000.0,2.43
00988A,2026-06-11,WDC US,WESTERN DIGITAL CORP,72000.0,2.29
00988A,2026-06-11,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,1.96
00988A,2026-06-11,6976 JP,TAIYO YUDEN CO LTD,315000.0,1.96
00988A,2026-06-11,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,1.91
00988A,2026-06-11,4062 JP,IBIDEN CO LTD,275000.0,1.87
00988A,2026-06-11,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,1.81
00988A,2026-06-11,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.78
00988A,2026-06-11,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.76
00988A,2026-06-11,2330,台積電,400000.0,1.71
00988A,2026-06-11,5274,信驊,46000.0,1.53
00988A,2026-06-11,AIXA GY,AIXTRON SE,380000.0,1.45
00988A,2026-06-11,6515,穎崴,88000.0,1.45
00988A,2026-06-11,2308,台達電,350000.0,1.43
00988A,2026-06-11,ARM US,ARM HOLDINGS PLC,65518.0,1.35
00988A,2026-06-11,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,85000.0,1.35
00988A,2026-06-11,6963 JP,ROHM CO LTD,710000.0,1.25
00988A,2026-06-11,BESI NA,BE SEMICONDUCTOR INDUSTRIES,55000.0,1.17
00988A,2026-06-11,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.16
00988A,2026-06-11,7826 JP,FURUYA METAL CO LTD,374300.0,1.14
00988A,2026-06-11,3711,日月光投控,1100000.0,1.13
00988A,2026-06-11,3436 JP,SUMCO CORP,875400.0,1.12
00988A,2026-06-11,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.08
00988A,2026-06-11,6223,旺矽,90000.0,1.04
00988A,2026-06-11,3017,奇鋐,215000.0,0.95
00988A,2026-06-11,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.92
00988A,2026-06-11,DDOG US,DATADOG INC - CLASS A,60000.0,0.84
00988A,2026-06-11,COHR US,COHERENT INC,38000.0,0.83
00988A,2026-06-11,2360,致茂,200000.0,0.83
00988A,2026-06-11,SOI FP,S.O.I.T.E.C.,90000.0,0.8
00988A,2026-06-11,6920 JP,LASERTEC CORP,50000.0,0.75
00988A,2026-06-11,6274,台燿,230000.0,0.64
00988A,2026-06-11,GLW US,CORNING INC,56000.0,0.59
00988A,2026-06-11,AXTI US,AXT INC,90000.0,0.48
00988A,2026-06-11,7769,鴻勁,36000.0,0.48
00988A,2026-06-11,HOT GY,HOCHTIEF AG,11800.0,0.4
00988A,2026-06-12,MU US,MICRON TECHNOLOGY INC,105000.0,5.98
00988A,2026-06-12,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.33
00988A,2026-06-12,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),175000.0,5.19
00988A,2026-06-12,285A JP,KIOXIA HOLDINGS CORP,168000.0,4.94
00988A,2026-06-12,SNDK US,SANDISK CORP,39000.0,4.48
00988A,2026-06-12,MRVL US,MARVELL TECHNOLOGY INC,210000.0,3.41
00988A,2026-06-12,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.31
00988A,2026-06-12,2454,聯發科,410000.0,3.14
00988A,2026-06-12,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,3.0
00988A,2026-06-12,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,2.97
00988A,2026-06-12,2383,台光電,330000.0,2.92
00988A,2026-06-12,BE US,BLOOM ENERGY CORP- A,170000.0,2.57
00988A,2026-06-12,3037,欣興,1500000.0,2.48
00988A,2026-06-12,WDC US,WESTERN DIGITAL CORP,72000.0,2.35
00988A,2026-06-12,6976 JP,TAIYO YUDEN CO LTD,380000.0,2.16
00988A,2026-06-12,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.07
00988A,2026-06-12,VSH US,VISHAY INTERTECHNOLOGY INC,580429.0,2.0
00988A,2026-06-12,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,1.95
00988A,2026-06-12,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,1.93
00988A,2026-06-12,4062 JP,IBIDEN CO LTD,275000.0,1.9
00988A,2026-06-12,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.8
00988A,2026-06-12,2330,台積電,400000.0,1.7
00988A,2026-06-12,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.68
00988A,2026-06-12,5274,信驊,46000.0,1.56
00988A,2026-06-12,BESI NA,BE SEMICONDUCTOR INDUSTRIES,73000.0,1.55
00988A,2026-06-12,6515,穎崴,88000.0,1.55
00988A,2026-06-12,ARM US,ARM HOLDINGS PLC,65518.0,1.45
00988A,2026-06-12,AIXA GY,AIXTRON SE,380000.0,1.45
00988A,2026-06-12,2308,台達電,350000.0,1.42
00988A,2026-06-12,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000.0,1.41
00988A,2026-06-12,6223,旺矽,115000.0,1.37
00988A,2026-06-12,6963 JP,ROHM CO LTD,710000.0,1.27
00988A,2026-06-12,7826 JP,FURUYA METAL CO LTD,374300.0,1.2
00988A,2026-06-12,3711,日月光投控,1100000.0,1.19
00988A,2026-06-12,3436 JP,SUMCO CORP,875400.0,1.16
00988A,2026-06-12,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.11
00988A,2026-06-12,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.03
00988A,2026-06-12,3017,奇鋐,215000.0,0.95
00988A,2026-06-12,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.89
00988A,2026-06-12,8035 JP,TOKYO ELECTRON LTD,36000.0,0.89
00988A,2026-06-12,COHR US,COHERENT INC,38000.0,0.85
00988A,2026-06-12,2360,致茂,200000.0,0.84
00988A,2026-06-12,SOI FP,S.O.I.T.E.C.,90000.0,0.83
00988A,2026-06-12,DDOG US,DATADOG INC - CLASS A,60000.0,0.8
00988A,2026-06-12,6920 JP,LASERTEC CORP,50000.0,0.8
00988A,2026-06-12,6274,台燿,230000.0,0.6
00988A,2026-06-12,AXTI US,AXT INC,90000.0,0.51
00988A,2026-06-12,7769,鴻勁,36000.0,0.48
00988A,2026-06-12,HOT GY,HOCHTIEF AG,8800.0,0.29
00988A,2026-06-15,MU US,MICRON TECHNOLOGY INC,110500.0,6.48
00988A,2026-06-15,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.71
00988A,2026-06-15,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000.0,5.45
00988A,2026-06-15,285A JP,KIOXIA HOLDINGS CORP,168000.0,5.14
00988A,2026-06-15,SNDK US,SANDISK CORP,39000.0,4.43
00988A,2026-06-15,MRVL US,MARVELL TECHNOLOGY INC,230000.0,3.83
00988A,2026-06-15,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,3.25
00988A,2026-06-15,LITE US,LUMENTUM HOLDINGS INC,62000.0,3.2
00988A,2026-06-15,2454,聯發科,410000.0,3.13
00988A,2026-06-15,2383,台光電,330000.0,2.84
00988A,2026-06-15,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,2.82
00988A,2026-06-15,WDC US,WESTERN DIGITAL CORP,72000.0,2.54
00988A,2026-06-15,BE US,BLOOM ENERGY CORP- A,170000.0,2.51
00988A,2026-06-15,6976 JP,TAIYO YUDEN CO LTD,380000.0,2.47
00988A,2026-06-15,3037,欣興,1500000.0,2.46
00988A,2026-06-15,4062 JP,IBIDEN CO LTD,275000.0,2.1
00988A,2026-06-15,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,2.06
00988A,2026-06-15,VSH US,VISHAY INTERTECHNOLOGY INC,580429.0,1.99
00988A,2026-06-15,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,1.95
00988A,2026-06-15,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,1.79
00988A,2026-06-15,BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000.0,1.77
00988A,2026-06-15,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.68
00988A,2026-06-15,2330,台積電,400000.0,1.62
00988A,2026-06-15,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.6
00988A,2026-06-15,6515,穎崴,88000.0,1.49
00988A,2026-06-15,ARM US,ARM HOLDINGS PLC,65518.0,1.46
00988A,2026-06-15,AIXA GY,AIXTRON SE,380000.0,1.4
00988A,2026-06-15,5274,信驊,46000.0,1.4
00988A,2026-06-15,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000.0,1.36
00988A,2026-06-15,2308,台達電,350000.0,1.32
00988A,2026-06-15,3436 JP,SUMCO CORP,875400.0,1.27
00988A,2026-06-15,6223,旺矽,115000.0,1.26
00988A,2026-06-15,7826 JP,FURUYA METAL CO LTD,374300.0,1.13
00988A,2026-06-15,8035 JP,TOKYO ELECTRON LTD,46000.0,1.13
00988A,2026-06-15,3711,日月光投控,1100000.0,1.11
00988A,2026-06-15,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.06
00988A,2026-06-15,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.05
00988A,2026-06-15,6963 JP,ROHM CO LTD,510000.0,0.9
00988A,2026-06-15,3017,奇鋐,215000.0,0.89
00988A,2026-06-15,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.86
00988A,2026-06-15,COHR US,COHERENT INC,38000.0,0.85
00988A,2026-06-15,AXTI US,AXT INC,140000.0,0.84
00988A,2026-06-15,6920 JP,LASERTEC CORP,50000.0,0.81
00988A,2026-06-15,SOI FP,S.O.I.T.E.C.,90000.0,0.78
00988A,2026-06-15,2360,致茂,200000.0,0.77
00988A,2026-06-15,DDOG US,DATADOG INC - CLASS A,60000.0,0.75
00988A,2026-06-15,6274,台燿,230000.0,0.62
00988A,2026-06-15,7769,鴻勁,36000.0,0.44
00988A,2026-06-15,HOT GY,HOCHTIEF AG,3000.0,0.09
00988A,2026-06-16,MU US,MICRON TECHNOLOGY INC,110500.0,6.12
00988A,2026-06-16,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.86
00988A,2026-06-16,285A JP,KIOXIA HOLDINGS CORP,168000.0,5.39
00988A,2026-06-16,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000.0,5.09
00988A,2026-06-16,SNDK US,SANDISK CORP,39000.0,4.21
00988A,2026-06-16,MRVL US,MARVELL TECHNOLOGY INC,230000.0,3.48
00988A,2026-06-16,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,3.42
00988A,2026-06-16,2454,聯發科,410000.0,3.21
00988A,2026-06-16,LITE US,LUMENTUM HOLDINGS INC,62000.0,2.94
00988A,2026-06-16,2383,台光電,330000.0,2.9
00988A,2026-06-16,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,2.78
00988A,2026-06-16,WDC US,WESTERN DIGITAL CORP,72000.0,2.66
00988A,2026-06-16,6976 JP,TAIYO YUDEN CO LTD,380000.0,2.6
00988A,2026-06-16,BE US,BLOOM ENERGY CORP- A,170000.0,2.59
00988A,2026-06-16,3037,欣興,1500000.0,2.53
00988A,2026-06-16,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.13
00988A,2026-06-16,4062 JP,IBIDEN CO LTD,275000.0,2.09
00988A,2026-06-16,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.07
00988A,2026-06-16,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,1.96
00988A,2026-06-16,VSH US,VISHAY INTERTECHNOLOGY INC,580429.0,1.9
00988A,2026-06-16,BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000.0,1.69
00988A,2026-06-16,2330,台積電,400000.0,1.65
00988A,2026-06-16,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.59
00988A,2026-06-16,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.52
00988A,2026-06-16,6515,穎崴,88000.0,1.5
00988A,2026-06-16,5274,信驊,46000.0,1.43
00988A,2026-06-16,ARM US,ARM HOLDINGS PLC,65518.0,1.41
00988A,2026-06-16,AIXA GY,AIXTRON SE,380000.0,1.34
00988A,2026-06-16,2308,台達電,350000.0,1.34
00988A,2026-06-16,6223,旺矽,115000.0,1.27
00988A,2026-06-16,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000.0,1.26
00988A,2026-06-16,3436 JP,SUMCO CORP,875400.0,1.23
00988A,2026-06-16,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.17
00988A,2026-06-16,7826 JP,FURUYA METAL CO LTD,374300.0,1.14
00988A,2026-06-16,COHR US,COHERENT INC,55000.0,1.14
00988A,2026-06-16,3711,日月光投控,1100000.0,1.12
00988A,2026-06-16,8035 JP,TOKYO ELECTRON LTD,46000.0,1.1
00988A,2026-06-16,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.03
00988A,2026-06-16,3017,奇鋐,215000.0,0.88
00988A,2026-06-16,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.84
00988A,2026-06-16,2360,致茂,200000.0,0.8
00988A,2026-06-16,6920 JP,LASERTEC CORP,50000.0,0.79
00988A,2026-06-16,DDOG US,DATADOG INC - CLASS A,60000.0,0.75
00988A,2026-06-16,SOI FP,S.O.I.T.E.C.,90000.0,0.73
00988A,2026-06-16,AXTI US,AXT INC,140000.0,0.71
00988A,2026-06-16,6274,台燿,230000.0,0.64
00988A,2026-06-16,6963 JP,ROHM CO LTD,332900.0,0.57
00988A,2026-06-16,2303,聯電,2000000.0,0.48
00988A,2026-06-16,7769,鴻勁,36000.0,0.46
00988A,2026-06-17,MU US,MICRON TECHNOLOGY INC,110500.0,6.12
00988A,2026-06-17,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.68
00988A,2026-06-17,285A JP,KIOXIA HOLDINGS CORP,168000.0,5.35
00988A,2026-06-17,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000.0,5.04
00988A,2026-06-17,SNDK US,SANDISK CORP,39000.0,4.06
00988A,2026-06-17,MRVL US,MARVELL TECHNOLOGY INC,230000.0,3.54
00988A,2026-06-17,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,3.46
00988A,2026-06-17,2454,聯發科,410000.0,3.08
00988A,2026-06-17,2383,台光電,330000.0,2.89
00988A,2026-06-17,LITE US,LUMENTUM HOLDINGS INC,62000.0,2.86
00988A,2026-06-17,3037,欣興,1650000.0,2.74
00988A,2026-06-17,WDC US,WESTERN DIGITAL CORP,72000.0,2.72
00988A,2026-06-17,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,2.65
00988A,2026-06-17,6976 JP,TAIYO YUDEN CO LTD,380000.0,2.63
00988A,2026-06-17,BE US,BLOOM ENERGY CORP- A,170000.0,2.57
00988A,2026-06-17,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,2.21
00988A,2026-06-17,4062 JP,IBIDEN CO LTD,275000.0,2.19
00988A,2026-06-17,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,2.07
00988A,2026-06-17,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.05
00988A,2026-06-17,VSH US,VISHAY INTERTECHNOLOGY INC,580429.0,1.86
00988A,2026-06-17,BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000.0,1.72
00988A,2026-06-17,2330,台積電,400000.0,1.6
00988A,2026-06-17,NOK US,NOKIA CORP-SPON ADR,2100000.0,1.54
00988A,2026-06-17,ARM US,ARM HOLDINGS PLC,65518.0,1.46
00988A,2026-06-17,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.46
00988A,2026-06-17,5274,信驊,46000.0,1.43
00988A,2026-06-17,AIXA GY,AIXTRON SE,380000.0,1.41
00988A,2026-06-17,6515,穎崴,88000.0,1.4
00988A,2026-06-17,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000.0,1.28
00988A,2026-06-17,2308,台達電,350000.0,1.27
00988A,2026-06-17,6920 JP,LASERTEC CORP,72500.0,1.27
00988A,2026-06-17,6223,旺矽,115000.0,1.24
00988A,2026-06-17,3436 JP,SUMCO CORP,875400.0,1.2
00988A,2026-06-17,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,580000.0,1.18
00988A,2026-06-17,7826 JP,FURUYA METAL CO LTD,374300.0,1.14
00988A,2026-06-17,COHR US,COHERENT INC,55000.0,1.11
00988A,2026-06-17,8035 JP,TOKYO ELECTRON LTD,46000.0,1.11
00988A,2026-06-17,3711,日月光投控,1100000.0,1.1
00988A,2026-06-17,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,1.02
00988A,2026-06-17,2303,聯電,4000000.0,0.94
00988A,2026-06-17,3017,奇鋐,215000.0,0.86
00988A,2026-06-17,NVDA US,NVIDIA CORP(輝達公司),75000.0,0.82
00988A,2026-06-17,6278 JP,UNION TOOL CO,90000.0,0.78
00988A,2026-06-17,2360,致茂,200000.0,0.75
00988A,2026-06-17,DDOG US,DATADOG INC - CLASS A,60000.0,0.72
00988A,2026-06-17,SOI FP,S.O.I.T.E.C.,90000.0,0.69
00988A,2026-06-17,AXTI US,AXT INC,140000.0,0.68
00988A,2026-06-17,6274,台燿,230000.0,0.65
00988A,2026-06-17,7769,鴻勁,36000.0,0.44
00988A,2026-06-18,MU US,MICRON TECHNOLOGY INC,116000.0,6.69
00988A,2026-06-18,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.87
00988A,2026-06-18,285A JP,KIOXIA HOLDINGS CORP,168000.0,5.15
00988A,2026-06-18,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000.0,5.05
00988A,2026-06-18,SNDK US,SANDISK CORP,39000.0,4.33
00988A,2026-06-18,MRVL US,MARVELL TECHNOLOGY INC,230000.0,3.63
00988A,2026-06-18,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,3.57
00988A,2026-06-18,BE US,BLOOM ENERGY CORP- A,190220.0,3.18
00988A,2026-06-18,2383,台光電,330000.0,2.98
00988A,2026-06-18,2454,聯發科,410000.0,2.9
00988A,2026-06-18,WDC US,WESTERN DIGITAL CORP,72000.0,2.73
00988A,2026-06-18,LITE US,LUMENTUM HOLDINGS INC,62000.0,2.68
00988A,2026-06-18,IFX GY,INFINEON TECHNOLOGIES AG,557550.0,2.68
00988A,2026-06-18,3037,欣興,1650000.0,2.57
00988A,2026-06-18,6976 JP,TAIYO YUDEN CO LTD,380000.0,2.39
00988A,2026-06-18,4062 JP,IBIDEN CO LTD,275000.0,2.24
00988A,2026-06-18,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,2.23
00988A,2026-06-18,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,1.99
00988A,2026-06-18,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,1.98
00988A,2026-06-18,VSH US,VISHAY INTERTECHNOLOGY INC,580429.0,1.91
00988A,2026-06-18,ARM US,ARM HOLDINGS PLC,80000.0,1.79
00988A,2026-06-18,BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000.0,1.67
00988A,2026-06-18,6920 JP,LASERTEC CORP,87500.0,1.56
00988A,2026-06-18,2330,台積電,400000.0,1.55
00988A,2026-06-18,8035 JP,TOKYO ELECTRON LTD,62000.0,1.49
00988A,2026-06-18,STM US,STMICROELECTRONICS NV-NY SHS,375000.0,1.49
00988A,2026-06-18,5274,信驊,46000.0,1.41
00988A,2026-06-18,AIXA GY,AIXTRON SE,380000.0,1.34
00988A,2026-06-18,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000.0,1.34
00988A,2026-06-18,6515,穎崴,88000.0,1.34
00988A,2026-06-18,2308,台達電,350000.0,1.21
00988A,2026-06-18,3436 JP,SUMCO CORP,875400.0,1.2
00988A,2026-06-18,6223,旺矽,115000.0,1.19
00988A,2026-06-18,7826 JP,FURUYA METAL CO LTD,374300.0,1.12
00988A,2026-06-18,COHR US,COHERENT INC,55000.0,1.09
00988A,2026-06-18,3711,日月光投控,1100000.0,1.09
00988A,2026-06-18,CRWD US,CROWDSTRIKE HOLDINGS INC - A,28000.0,0.97
00988A,2026-06-18,2303,聯電,4000000.0,0.94
00988A,2026-06-18,3017,奇鋐,215000.0,0.83
00988A,2026-06-18,6274,台燿,244000.0,0.72
00988A,2026-06-18,6278 JP,UNION TOOL CO,90000.0,0.72
00988A,2026-06-18,DDOG US,DATADOG INC - CLASS A,60000.0,0.68
00988A,2026-06-18,SOI FP,S.O.I.T.E.C.,90000.0,0.61
00988A,2026-06-18,AXTI US,AXT INC,140000.0,0.6
00988A,2026-06-18,603256 CH,GRACE FABRIC TECHNOLOGY CO-A,290000.0,0.56
00988A,2026-06-18,NVDA US,NVIDIA CORP(輝達公司),37500.0,0.4
00988A,2026-06-18,7769,鴻勁,36000.0,0.4
00988A,2026-06-18,2360,致茂,100000.0,0.37
00988A,2026-06-22,MU US,MICRON TECHNOLOGY INC,116000.0,6.9
00988A,2026-06-22,285A JP,KIOXIA HOLDINGS CORP,178000.0,5.88
00988A,2026-06-22,009150 KS,Samsung Electro-Mechanics co(009150 ks),80000.0,5.75
00988A,2026-06-22,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),185000.0,5.01
00988A,2026-06-22,SNDK US,SANDISK CORP,41000.0,4.58
00988A,2026-06-22,6981 JP,MURATA MANUFACTURING CO LTD,960000.0,3.57
00988A,2026-06-22,BE US,BLOOM ENERGY CORP- A,209220.0,3.56
00988A,2026-06-22,MRVL US,MARVELL TECHNOLOGY INC,230000.0,3.48
00988A,2026-06-22,IFX GY,INFINEON TECHNOLOGIES AG,625000.0,3.02
00988A,2026-06-22,2383,台光電,330000.0,2.99
00988A,2026-06-22,2454,聯發科,410000.0,2.84
00988A,2026-06-22,LITE US,LUMENTUM HOLDINGS INC,62000.0,2.72
00988A,2026-06-22,WDC US,WESTERN DIGITAL CORP,72000.0,2.59
00988A,2026-06-22,3037,欣興,1650000.0,2.58
00988A,2026-06-22,6997 JP,NIPPON CHEMI-CON CORP,1275100.0,2.25
00988A,2026-06-22,VSH US,VISHAY INTERTECHNOLOGY INC,700429.0,2.21
00988A,2026-06-22,4062 JP,IBIDEN CO LTD,275000.0,2.21
00988A,2026-06-22,5706 JP,Mitsui Mining ＆ Smelting Co,130000.0,2.09
00988A,2026-06-22,6976 JP,TAIYO YUDEN CO LTD,380000.0,2.03
00988A,2026-06-22,6787 JP,MEIKO ELECTRONICS CO LTD,175000.0,1.97
00988A,2026-06-22,STM US,STMICROELECTRONICS NV-NY SHS,475000.0,1.86
00988A,2026-06-22,8035 JP,TOKYO ELECTRON LTD,76000.0,1.8
00988A,2026-06-22,BESI NA,BE SEMICONDUCTOR INDUSTRIES,90000.0,1.62
00988A,2026-06-22,ARM US,ARM HOLDINGS PLC,80000.0,1.6
00988A,2026-06-22,2330,台積電,400000.0,1.56
00988A,2026-06-22,6920 JP,LASERTEC CORP,87500.0,1.53
00988A,2026-06-22,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,97000.0,1.44
00988A,2026-06-22,5274,信驊,46000.0,1.38
00988A,2026-06-22,AIXA GY,AIXTRON SE,380000.0,1.29
00988A,2026-06-22,6515,穎崴,88000.0,1.29
00988A,2026-06-22,2308,台達電,350000.0,1.17
00988A,2026-06-22,6223,旺矽,115000.0,1.15
00988A,2026-06-22,COHR US,COHERENT INC,55000.0,1.15
00988A,2026-06-22,3711,日月光投控,1100000.0,1.15
