etf,date,code,name,shares,weight
00999A,2026-05-29,2330,台灣積體電路製造,493000,6.99
00999A,2026-05-29,2308,台達電子工業,347000,5.12
00999A,2026-05-29,2357,華碩電腦,753000,3.22
00999A,2026-05-29,2383,台光電子材料,97000,3.03
00999A,2026-05-29,2360,致茂電子,168000,2.67
00999A,2026-05-29,1477,聚陽實業,1988000,2.67
00999A,2026-05-29,7769,鴻勁精密,50000,2.38
00999A,2026-05-29,2618,長榮航空,10845000,2.37
00999A,2026-05-29,2385,群光電子,2792000,2.28
00999A,2026-05-29,2382,廣達電腦,1179000,2.25
00999A,2026-05-29,2317,鴻海精密工業,1368000,2.22
00999A,2026-05-29,2345,智邦科技,142000,2.14
00999A,2026-05-29,3017,奇鋐科技,128000,2.04
00999A,2026-05-29,1319,東陽實業廠,3728000,1.99
00999A,2026-05-29,2368,金像電子（股）公司,240000,1.94
00999A,2026-05-29,2408,南亞科技,946000,1.89
00999A,2026-05-29,5274,信驊科技,17000,1.87
00999A,2026-05-29,3592,瑞鼎科技,1087000,1.84
00999A,2026-05-29,3526,凡甲科技,802000,1.83
00999A,2026-05-29,6669,緯穎科技服務,57000,1.74
00999A,2026-05-29,6121,新普科技,705000,1.69
00999A,2026-05-29,8210,勤誠興業,200000,1.64
00999A,2026-05-29,2548,華固建設,2198000,1.64
00999A,2026-05-29,2344,華邦電子,1828000,1.63
00999A,2026-05-29,3665,貿聯控股（BizLink Holding In,116000,1.52
00999A,2026-05-29,4915,致伸科技,3467000,1.51
00999A,2026-05-29,6223,旺矽科技,41000,1.5
00999A,2026-05-29,3711,日月光投資控股,378000,1.46
00999A,2026-05-29,2393,億光電子工業,3726000,1.43
00999A,2026-05-29,6515,穎崴科技,24000,1.35
00999A,2026-05-29,2731,雄獅旅行社,1298000,1.33
00999A,2026-05-29,2059,川湖科技,45000,1.31
00999A,2026-05-29,6274,台燿科技,137000,1.3
00999A,2026-05-29,9910,豐泰企業,3067000,1.29
00999A,2026-05-29,8299,群聯電子,84000,1.27
00999A,2026-05-29,3090,日電貿,920000,1.19
00999A,2026-05-29,8454,富邦媒體科技,832000,1.08
00999A,2026-05-29,6670,復盛應用科技,651000,1.04
00999A,2026-05-29,9941,裕融企業,2296000,1.03
00999A,2026-05-29,6805,富世達,93000,1.01
00999A,2026-05-29,5534,長虹建設,2161000,1.0
00999A,2026-05-29,2727,王品餐飲,676000,0.97
00999A,2026-05-29,2454,聯發科技,34000,0.93
00999A,2026-05-29,9938,台灣百和工業,3566000,0.93
00999A,2026-05-29,2347,聯強國際,1742000,0.92
00999A,2026-05-29,2204,中華汽車工業,2759000,0.9
00999A,2026-05-29,3653,健策精密工業,41000,0.89
00999A,2026-05-29,9802,鈺齊國際,1951000,0.89
00999A,2026-05-29,8112,至上電子,1661000,0.88
00999A,2026-05-29,4105,台灣東洋藥品工業,1831000,0.83
00999A,2026-05-29,3045,台灣大哥大,1145000,0.79
00999A,2026-05-29,9907,統一實業,7948000,0.78
00999A,2026-05-29,6768,志強國際企業,1507000,0.77
00999A,2026-05-29,4746,台耀化學,2282000,0.71
00999A,2026-05-29,4904,遠傳電信,1226000,0.71
00999A,2026-05-29,3227,原相科技,471000,0.66
00999A,2026-05-29,9939,宏全國際,647000,0.49
00999A,2026-05-29,6146,耕興,294000,0.41
00999A,2026-05-29,1215,台灣卜蜂企業,522000,0.41
00999A,2026-05-29,9958,世紀鋼鐵結構,626000,0.4
00999A,2026-05-29,6782,視陽光學,243000,0.29
00999A,2026-05-30,2330,台灣積體電路製造,484000,6.93
00999A,2026-05-30,2308,台達電子工業,340000,5.06
00999A,2026-05-30,2357,華碩電腦,739000,3.42
00999A,2026-05-30,2383,台光電子材料,95000,2.96
00999A,2026-05-30,1477,聚陽實業,1951000,2.57
00999A,2026-05-30,2360,致茂電子,165000,2.53
00999A,2026-05-30,7769,鴻勁精密,49000,2.46
00999A,2026-05-30,2382,廣達電腦,1157000,2.39
00999A,2026-05-30,2317,鴻海精密工業,1342000,2.36
00999A,2026-05-30,2618,長榮航空,10641000,2.33
00999A,2026-05-30,2385,群光電子,2740000,2.26
00999A,2026-05-30,1319,東陽實業廠,3658000,2.12
00999A,2026-05-30,2345,智邦科技,139000,2.05
00999A,2026-05-30,3017,奇鋐科技,126000,2.04
00999A,2026-05-30,2408,南亞科技,928000,1.96
00999A,2026-05-30,5274,信驊科技,17000,1.96
00999A,2026-05-30,2368,金像電子（股）公司,235000,1.89
00999A,2026-05-30,6669,緯穎科技服務,56000,1.85
00999A,2026-05-30,3592,瑞鼎科技,1067000,1.81
00999A,2026-05-30,3526,凡甲科技,787000,1.77
00999A,2026-05-30,2344,華邦電子,1794000,1.72
00999A,2026-05-30,6121,新普科技,692000,1.65
00999A,2026-05-30,8210,勤誠興業,196000,1.63
00999A,2026-05-30,2548,華固建設,2157000,1.57
00999A,2026-05-30,4915,致伸科技,3402000,1.53
00999A,2026-05-30,3665,貿聯控股（BizLink Holding In,116000,1.47
00999A,2026-05-30,6223,旺矽科技,40000,1.45
00999A,2026-05-30,6274,台燿科技,137000,1.41
00999A,2026-05-30,2393,億光電子工業,3656000,1.39
00999A,2026-05-30,3711,日月光投資控股,371000,1.38
00999A,2026-05-30,2059,川湖科技,44000,1.36
00999A,2026-05-30,2731,雄獅旅行社,1274000,1.3
00999A,2026-05-30,3090,日電貿,920000,1.28
00999A,2026-05-30,8299,群聯電子,82000,1.28
00999A,2026-05-30,9910,豐泰企業,3009000,1.28
00999A,2026-05-30,6515,穎崴科技,24000,1.26
00999A,2026-05-30,8454,富邦媒體科技,816000,1.15
00999A,2026-05-30,6805,富世達,91000,1.07
00999A,2026-05-30,6670,復盛應用科技,639000,1.02
00999A,2026-05-30,9941,裕融企業,2253000,1.0
00999A,2026-05-30,5534,長虹建設,2120000,0.96
00999A,2026-05-30,2727,王品餐飲,663000,0.94
00999A,2026-05-30,9938,台灣百和工業,3499000,0.91
00999A,2026-05-30,2204,中華汽車工業,2707000,0.89
00999A,2026-05-30,2454,聯發科技,34000,0.89
00999A,2026-05-30,2347,聯強國際,1709000,0.89
00999A,2026-05-30,8112,至上電子,1630000,0.88
00999A,2026-05-30,9802,鈺齊國際,1914000,0.86
00999A,2026-05-30,3653,健策精密工業,40000,0.86
00999A,2026-05-30,4105,台灣東洋藥品工業,1796000,0.8
00999A,2026-05-30,3045,台灣大哥大,1145000,0.78
00999A,2026-05-30,9907,統一實業,7948000,0.77
00999A,2026-05-30,6768,志強國際企業,1507000,0.77
00999A,2026-05-30,4746,台耀化學,2282000,0.72
00999A,2026-05-30,4904,遠傳電信,1226000,0.71
00999A,2026-05-30,3227,原相科技,471000,0.65
00999A,2026-05-30,9939,宏全國際,647000,0.49
00999A,2026-05-30,6146,耕興,294000,0.42
00999A,2026-05-30,1215,台灣卜蜂企業,522000,0.4
00999A,2026-05-30,9958,世紀鋼鐵結構,626000,0.39
00999A,2026-05-30,6782,視陽光學,243000,0.29
00999A,2026-05-31,2330,台灣積體電路製造,484000,6.93
00999A,2026-05-31,2308,台達電子工業,340000,5.06
00999A,2026-05-31,2357,華碩電腦,739000,3.42
00999A,2026-05-31,2383,台光電子材料,95000,2.96
00999A,2026-05-31,1477,聚陽實業,1951000,2.57
00999A,2026-05-31,2360,致茂電子,165000,2.53
00999A,2026-05-31,7769,鴻勁精密,49000,2.46
00999A,2026-05-31,2382,廣達電腦,1157000,2.39
00999A,2026-05-31,2317,鴻海精密工業,1342000,2.36
00999A,2026-05-31,2618,長榮航空,10641000,2.33
00999A,2026-05-31,2385,群光電子,2740000,2.26
00999A,2026-05-31,1319,東陽實業廠,3658000,2.12
00999A,2026-05-31,2345,智邦科技,139000,2.05
00999A,2026-05-31,3017,奇鋐科技,126000,2.04
00999A,2026-05-31,2408,南亞科技,928000,1.96
00999A,2026-05-31,5274,信驊科技,17000,1.96
00999A,2026-05-31,2368,金像電子（股）公司,235000,1.89
00999A,2026-05-31,6669,緯穎科技服務,56000,1.85
00999A,2026-05-31,3592,瑞鼎科技,1067000,1.81
00999A,2026-05-31,3526,凡甲科技,787000,1.77
00999A,2026-05-31,2344,華邦電子,1794000,1.72
00999A,2026-05-31,6121,新普科技,692000,1.65
00999A,2026-05-31,8210,勤誠興業,196000,1.63
00999A,2026-05-31,2548,華固建設,2157000,1.57
00999A,2026-05-31,4915,致伸科技,3402000,1.53
00999A,2026-05-31,3665,貿聯控股（BizLink Holding In,116000,1.47
00999A,2026-05-31,6223,旺矽科技,40000,1.45
00999A,2026-05-31,6274,台燿科技,137000,1.41
00999A,2026-05-31,2393,億光電子工業,3656000,1.39
00999A,2026-05-31,3711,日月光投資控股,371000,1.38
00999A,2026-05-31,2059,川湖科技,44000,1.36
00999A,2026-05-31,2731,雄獅旅行社,1274000,1.3
00999A,2026-05-31,3090,日電貿,920000,1.28
00999A,2026-05-31,8299,群聯電子,82000,1.28
00999A,2026-05-31,9910,豐泰企業,3009000,1.28
00999A,2026-05-31,6515,穎崴科技,24000,1.26
00999A,2026-05-31,8454,富邦媒體科技,816000,1.15
00999A,2026-05-31,6805,富世達,91000,1.07
00999A,2026-05-31,6670,復盛應用科技,639000,1.02
00999A,2026-05-31,9941,裕融企業,2253000,1.0
00999A,2026-05-31,5534,長虹建設,2120000,0.96
00999A,2026-05-31,2727,王品餐飲,663000,0.94
00999A,2026-05-31,9938,台灣百和工業,3499000,0.91
00999A,2026-05-31,2204,中華汽車工業,2707000,0.89
00999A,2026-05-31,2454,聯發科技,34000,0.89
00999A,2026-05-31,2347,聯強國際,1709000,0.89
00999A,2026-05-31,8112,至上電子,1630000,0.88
00999A,2026-05-31,9802,鈺齊國際,1914000,0.86
00999A,2026-05-31,3653,健策精密工業,40000,0.86
00999A,2026-05-31,4105,台灣東洋藥品工業,1796000,0.8
00999A,2026-05-31,3045,台灣大哥大,1145000,0.78
00999A,2026-05-31,9907,統一實業,7948000,0.77
00999A,2026-05-31,6768,志強國際企業,1507000,0.77
00999A,2026-05-31,4746,台耀化學,2282000,0.72
00999A,2026-05-31,4904,遠傳電信,1226000,0.71
00999A,2026-05-31,3227,原相科技,471000,0.65
00999A,2026-05-31,9939,宏全國際,647000,0.49
00999A,2026-05-31,6146,耕興,294000,0.42
00999A,2026-05-31,1215,台灣卜蜂企業,522000,0.4
00999A,2026-05-31,9958,世紀鋼鐵結構,626000,0.39
00999A,2026-05-31,6782,視陽光學,243000,0.29
00999A,2026-06-01,2330,台灣積體電路製造,484000,6.93
00999A,2026-06-01,2308,台達電子工業,340000,5.06
00999A,2026-06-01,2357,華碩電腦,739000,3.42
00999A,2026-06-01,2383,台光電子材料,95000,2.96
00999A,2026-06-01,1477,聚陽實業,1951000,2.57
00999A,2026-06-01,2360,致茂電子,165000,2.53
00999A,2026-06-01,7769,鴻勁精密,49000,2.46
00999A,2026-06-01,2382,廣達電腦,1157000,2.39
00999A,2026-06-01,2317,鴻海精密工業,1342000,2.36
00999A,2026-06-01,2618,長榮航空,10641000,2.33
00999A,2026-06-01,2385,群光電子,2740000,2.26
00999A,2026-06-01,1319,東陽實業廠,3658000,2.12
00999A,2026-06-01,2345,智邦科技,139000,2.05
00999A,2026-06-01,3017,奇鋐科技,126000,2.04
00999A,2026-06-01,2408,南亞科技,928000,1.96
00999A,2026-06-01,5274,信驊科技,17000,1.96
00999A,2026-06-01,2368,金像電子（股）公司,235000,1.89
00999A,2026-06-01,6669,緯穎科技服務,56000,1.85
00999A,2026-06-01,3592,瑞鼎科技,1067000,1.81
00999A,2026-06-01,3526,凡甲科技,787000,1.77
00999A,2026-06-01,2344,華邦電子,1794000,1.72
00999A,2026-06-01,6121,新普科技,692000,1.65
00999A,2026-06-01,8210,勤誠興業,196000,1.63
00999A,2026-06-01,2548,華固建設,2157000,1.57
00999A,2026-06-01,4915,致伸科技,3402000,1.53
00999A,2026-06-01,3665,貿聯控股（BizLink Holding In,116000,1.47
00999A,2026-06-01,6223,旺矽科技,40000,1.45
00999A,2026-06-01,6274,台燿科技,137000,1.41
00999A,2026-06-01,2393,億光電子工業,3656000,1.39
00999A,2026-06-01,3711,日月光投資控股,371000,1.38
00999A,2026-06-01,2059,川湖科技,44000,1.36
00999A,2026-06-01,2731,雄獅旅行社,1274000,1.3
00999A,2026-06-01,3090,日電貿,920000,1.28
00999A,2026-06-01,8299,群聯電子,82000,1.28
00999A,2026-06-01,9910,豐泰企業,3009000,1.28
00999A,2026-06-01,6515,穎崴科技,24000,1.26
00999A,2026-06-01,8454,富邦媒體科技,816000,1.15
00999A,2026-06-01,6805,富世達,91000,1.07
00999A,2026-06-01,6670,復盛應用科技,639000,1.02
00999A,2026-06-01,9941,裕融企業,2253000,1.0
00999A,2026-06-01,5534,長虹建設,2120000,0.96
00999A,2026-06-01,2727,王品餐飲,663000,0.94
00999A,2026-06-01,9938,台灣百和工業,3499000,0.91
00999A,2026-06-01,2204,中華汽車工業,2707000,0.89
00999A,2026-06-01,2454,聯發科技,34000,0.89
00999A,2026-06-01,2347,聯強國際,1709000,0.89
00999A,2026-06-01,8112,至上電子,1630000,0.88
00999A,2026-06-01,9802,鈺齊國際,1914000,0.86
00999A,2026-06-01,3653,健策精密工業,40000,0.86
00999A,2026-06-01,4105,台灣東洋藥品工業,1796000,0.8
00999A,2026-06-01,3045,台灣大哥大,1145000,0.78
00999A,2026-06-01,9907,統一實業,7948000,0.77
00999A,2026-06-01,6768,志強國際企業,1507000,0.77
00999A,2026-06-01,4746,台耀化學,2282000,0.72
00999A,2026-06-01,4904,遠傳電信,1226000,0.71
00999A,2026-06-01,3227,原相科技,471000,0.65
00999A,2026-06-01,9939,宏全國際,647000,0.49
00999A,2026-06-01,6146,耕興,294000,0.42
00999A,2026-06-01,1215,台灣卜蜂企業,522000,0.4
00999A,2026-06-01,9958,世紀鋼鐵結構,626000,0.39
00999A,2026-06-01,6782,視陽光學,243000,0.29
00999A,2026-06-02,2330,台灣積體電路製造,484000,6.81
00999A,2026-06-02,2308,台達電子工業,340000,4.91
00999A,2026-06-02,2357,華碩電腦,739000,3.69
00999A,2026-06-02,2383,台光電子材料,95000,2.88
00999A,2026-06-02,1477,聚陽實業,1951000,2.59
00999A,2026-06-02,2382,廣達電腦,1157000,2.57
00999A,2026-06-02,2360,致茂電子,165000,2.54
00999A,2026-06-02,2618,長榮航空,10641000,2.4
00999A,2026-06-02,2317,鴻海精密工業,1342000,2.35
00999A,2026-06-02,2385,群光電子,2740000,2.32
00999A,2026-06-02,7769,鴻勁精密,49000,2.2
00999A,2026-06-02,2408,南亞科技,928000,2.11
00999A,2026-06-02,3017,奇鋐科技,126000,2.1
00999A,2026-06-02,2345,智邦科技,139000,2.08
00999A,2026-06-02,1319,東陽實業廠,3658000,1.91
00999A,2026-06-02,5274,信驊科技,17000,1.88
00999A,2026-06-02,2368,金像電子（股）公司,235000,1.86
00999A,2026-06-02,6669,緯穎科技服務,56000,1.84
00999A,2026-06-02,3592,瑞鼎科技,1067000,1.82
00999A,2026-06-02,2344,華邦電子,1794000,1.8
00999A,2026-06-02,3526,凡甲科技,787000,1.71
00999A,2026-06-02,8210,勤誠興業,196000,1.64
00999A,2026-06-02,6121,新普科技,692000,1.64
00999A,2026-06-02,2548,華固建設,2157000,1.58
00999A,2026-06-02,4915,致伸科技,3402000,1.54
00999A,2026-06-02,3665,貿聯控股（BizLink Holding In,116000,1.47
00999A,2026-06-02,2393,億光電子工業,3656000,1.41
00999A,2026-06-02,6274,台燿科技,137000,1.4
00999A,2026-06-02,2059,川湖科技,44000,1.37
00999A,2026-06-02,6223,旺矽科技,40000,1.36
00999A,2026-06-02,8299,群聯電子,82000,1.36
00999A,2026-06-02,3711,日月光投資控股,371000,1.33
00999A,2026-06-02,2731,雄獅旅行社,1274000,1.29
00999A,2026-06-02,9910,豐泰企業,3009000,1.29
00999A,2026-06-02,3090,日電貿,920000,1.28
00999A,2026-06-02,6515,穎崴科技,24000,1.25
00999A,2026-06-02,8454,富邦媒體科技,816000,1.18
00999A,2026-06-02,6805,富世達,91000,1.15
00999A,2026-06-02,6670,復盛應用科技,639000,1.04
00999A,2026-06-02,9941,裕融企業,2253000,0.99
00999A,2026-06-02,5534,長虹建設,2120000,0.95
00999A,2026-06-02,2727,王品餐飲,663000,0.93
00999A,2026-06-02,3653,健策精密工業,40000,0.92
00999A,2026-06-02,2454,聯發科技,34000,0.92
00999A,2026-06-02,9938,台灣百和工業,3499000,0.92
00999A,2026-06-02,8112,至上電子,1630000,0.89
00999A,2026-06-02,9802,鈺齊國際,1914000,0.89
00999A,2026-06-02,2347,聯強國際,1709000,0.88
00999A,2026-06-02,2204,中華汽車工業,2707000,0.87
00999A,2026-06-02,4105,台灣東洋藥品工業,1796000,0.79
00999A,2026-06-02,3045,台灣大哥大,1145000,0.78
00999A,2026-06-02,6768,志強國際企業,1507000,0.78
00999A,2026-06-02,9907,統一實業,7948000,0.77
00999A,2026-06-02,4746,台耀化學,2282000,0.73
00999A,2026-06-02,4904,遠傳電信,1226000,0.71
00999A,2026-06-02,3227,原相科技,471000,0.66
00999A,2026-06-02,9939,宏全國際,647000,0.48
00999A,2026-06-02,6146,耕興,294000,0.4
00999A,2026-06-02,9958,世紀鋼鐵結構,626000,0.39
00999A,2026-06-02,1215,台灣卜蜂企業,522000,0.38
00999A,2026-06-02,6782,視陽光學,243000,0.28
00999A,2026-06-03,2330,台灣積體電路製造,484000,6.99
00999A,2026-06-03,2308,台達電子工業,332000,4.75
00999A,2026-06-03,2357,華碩電腦,721000,4.02
00999A,2026-06-03,2382,廣達電腦,1129000,2.74
00999A,2026-06-03,2383,台光電子材料,93000,2.74
00999A,2026-06-03,1477,聚陽實業,1763000,2.42
00999A,2026-06-03,2317,鴻海精密工業,1310000,2.4
00999A,2026-06-03,2385,群光電子,2740000,2.39
00999A,2026-06-03,2360,致茂電子,161000,2.36
00999A,2026-06-03,2618,長榮航空,10383000,2.35
00999A,2026-06-03,2408,南亞科技,906000,2.31
00999A,2026-06-03,7769,鴻勁精密,49000,2.13
00999A,2026-06-03,3017,奇鋐科技,123000,2.01
00999A,2026-06-03,2345,智邦科技,136000,2.0
00999A,2026-06-03,1319,東陽實業廠,3570000,1.99
00999A,2026-06-03,5274,信驊科技,17000,1.87
00999A,2026-06-03,6669,緯穎科技服務,55000,1.83
00999A,2026-06-03,2344,華邦電子,1622000,1.82
00999A,2026-06-03,3592,瑞鼎科技,1041000,1.78
00999A,2026-06-03,2368,金像電子（股）公司,229000,1.77
00999A,2026-06-03,6121,新普科技,675000,1.65
00999A,2026-06-03,3526,凡甲科技,711000,1.6
00999A,2026-06-03,8210,勤誠興業,191000,1.59
00999A,2026-06-03,4915,致伸科技,3320000,1.55
00999A,2026-06-03,3665,貿聯控股（BizLink Holding In,116000,1.54
00999A,2026-06-03,9910,豐泰企業,3009000,1.44
00999A,2026-06-03,2393,億光電子工業,3567000,1.4
00999A,2026-06-03,8299,群聯電子,80000,1.37
00999A,2026-06-03,2548,華固建設,2101000,1.33
00999A,2026-06-03,2059,川湖科技,43000,1.32
00999A,2026-06-03,2731,雄獅旅行社,1274000,1.31
00999A,2026-06-03,8454,富邦媒體科技,816000,1.31
00999A,2026-06-03,6223,旺矽科技,39000,1.3
00999A,2026-06-03,3711,日月光投資控股,362000,1.3
00999A,2026-06-03,3090,日電貿,920000,1.23
00999A,2026-06-03,6274,台燿科技,125000,1.21
00999A,2026-06-03,6805,富世達,89000,1.18
00999A,2026-06-03,6515,穎崴科技,23000,1.13
00999A,2026-06-03,6670,復盛應用科技,624000,1.05
00999A,2026-06-03,9941,裕融企業,2199000,1.03
00999A,2026-06-03,3653,健策精密工業,40000,0.97
00999A,2026-06-03,9938,台灣百和工業,3414000,0.94
00999A,2026-06-03,5534,長虹建設,2069000,0.93
00999A,2026-06-03,2454,聯發科技,34000,0.93
00999A,2026-06-03,2727,王品餐飲,647000,0.93
00999A,2026-06-03,2347,聯強國際,1668000,0.93
00999A,2026-06-03,8112,至上電子,1591000,0.91
00999A,2026-06-03,2204,中華汽車工業,2641000,0.87
00999A,2026-06-03,6768,志強國際企業,1471000,0.84
00999A,2026-06-03,9802,鈺齊國際,1730000,0.84
00999A,2026-06-03,3045,台灣大哥大,1117000,0.78
00999A,2026-06-03,9907,統一實業,7756000,0.77
00999A,2026-06-03,4904,遠傳電信,1226000,0.74
00999A,2026-06-03,4105,台灣東洋藥品工業,1624000,0.73
00999A,2026-06-03,4746,台耀化學,2227000,0.71
00999A,2026-06-03,3227,原相科技,460000,0.66
00999A,2026-06-03,9939,宏全國際,647000,0.48
00999A,2026-06-03,6146,耕興,294000,0.4
00999A,2026-06-03,9958,世紀鋼鐵結構,626000,0.39
00999A,2026-06-03,1215,台灣卜蜂企業,470000,0.34
00999A,2026-06-03,6782,視陽光學,243000,0.29
00999A,2026-06-04,2330,台灣積體電路製造,484000,7.01
00999A,2026-06-04,2308,台達電子工業,332000,4.87
00999A,2026-06-04,2357,華碩電腦,721000,4.01
00999A,2026-06-04,2382,廣達電腦,1129000,2.81
00999A,2026-06-04,2383,台光電子材料,93000,2.68
00999A,2026-06-04,2360,致茂電子,161000,2.45
00999A,2026-06-04,1477,聚陽實業,1763000,2.43
00999A,2026-06-04,2317,鴻海精密工業,1310000,2.42
00999A,2026-06-04,2385,群光電子,2740000,2.38
00999A,2026-06-04,2618,長榮航空,10383000,2.34
00999A,2026-06-04,7769,鴻勁精密,49000,2.2
00999A,2026-06-04,2408,南亞科技,906000,2.17
00999A,2026-06-04,3017,奇鋐科技,123000,2.1
00999A,2026-06-04,2345,智邦科技,136000,2.1
00999A,2026-06-04,1319,東陽實業廠,3570000,2.01
00999A,2026-06-04,2368,金像電子（股）公司,229000,1.89
00999A,2026-06-04,6669,緯穎科技服務,55000,1.84
00999A,2026-06-04,5274,信驊科技,17000,1.83
00999A,2026-06-04,3592,瑞鼎科技,1041000,1.74
00999A,2026-06-04,2344,華邦電子,1622000,1.72
00999A,2026-06-04,3526,凡甲科技,711000,1.66
00999A,2026-06-04,8210,勤誠興業,191000,1.66
00999A,2026-06-04,6121,新普科技,675000,1.65
00999A,2026-06-04,3665,貿聯控股（BizLink Holding In,116000,1.6
00999A,2026-06-04,4915,致伸科技,3320000,1.55
00999A,2026-06-04,9910,豐泰企業,3009000,1.48
00999A,2026-06-04,8454,富邦媒體科技,816000,1.42
00999A,2026-06-04,2393,億光電子工業,3567000,1.4
00999A,2026-06-04,2059,川湖科技,43000,1.37
00999A,2026-06-04,6223,旺矽科技,39000,1.37
00999A,2026-06-04,3711,日月光投資控股,362000,1.34
00999A,2026-06-04,2731,雄獅旅行社,1274000,1.3
00999A,2026-06-04,8299,群聯電子,80000,1.28
00999A,2026-06-04,6274,台燿科技,125000,1.27
00999A,2026-06-04,2548,華固建設,2101000,1.27
00999A,2026-06-04,3090,日電貿,920000,1.18
00999A,2026-06-04,6515,穎崴科技,23000,1.13
00999A,2026-06-04,6805,富世達,89000,1.11
00999A,2026-06-04,9941,裕融企業,2199000,1.09
00999A,2026-06-04,6670,復盛應用科技,624000,1.05
00999A,2026-06-04,9938,台灣百和工業,3414000,0.94
00999A,2026-06-04,3653,健策精密工業,40000,0.93
00999A,2026-06-04,2727,王品餐飲,647000,0.93
00999A,2026-06-04,2454,聯發科技,34000,0.92
00999A,2026-06-04,2347,聯強國際,1668000,0.91
00999A,2026-06-04,5534,長虹建設,2069000,0.91
00999A,2026-06-04,8112,至上電子,1591000,0.9
00999A,2026-06-04,2204,中華汽車工業,2641000,0.87
00999A,2026-06-04,6768,志強國際企業,1471000,0.85
00999A,2026-06-04,9802,鈺齊國際,1730000,0.82
00999A,2026-06-04,9907,統一實業,7756000,0.78
00999A,2026-06-04,3045,台灣大哥大,1117000,0.77
00999A,2026-06-04,4904,遠傳電信,1226000,0.74
00999A,2026-06-04,4105,台灣東洋藥品工業,1624000,0.72
00999A,2026-06-04,4746,台耀化學,2227000,0.7
00999A,2026-06-04,3227,原相科技,460000,0.64
00999A,2026-06-04,9939,宏全國際,647000,0.49
00999A,2026-06-04,9958,世紀鋼鐵結構,626000,0.4
00999A,2026-06-04,6146,耕興,294000,0.39
00999A,2026-06-04,1215,台灣卜蜂企業,470000,0.32
00999A,2026-06-04,6782,視陽光學,243000,0.28
00999A,2026-06-05,2330,台灣積體電路製造,484000,6.95
00999A,2026-06-05,2308,台達電子工業,332000,4.85
00999A,2026-06-05,2357,華碩電腦,721000,3.87
00999A,2026-06-05,2382,廣達電腦,1129000,2.75
00999A,2026-06-05,2383,台光電子材料,93000,2.7
00999A,2026-06-05,2360,致茂電子,161000,2.54
00999A,2026-06-05,1477,聚陽實業,1763000,2.44
00999A,2026-06-05,2385,群光電子,2740000,2.42
00999A,2026-06-05,2618,長榮航空,10383000,2.37
00999A,2026-06-05,2317,鴻海精密工業,1310000,2.31
00999A,2026-06-05,7769,鴻勁精密,49000,2.18
00999A,2026-06-05,2408,南亞科技,906000,2.15
00999A,2026-06-05,1319,東陽實業廠,3570000,2.07
00999A,2026-06-05,2345,智邦科技,136000,2.05
00999A,2026-06-05,3017,奇鋐科技,123000,2.01
00999A,2026-06-05,5274,信驊科技,17000,1.87
00999A,2026-06-05,2368,金像電子（股）公司,229000,1.86
00999A,2026-06-05,6669,緯穎科技服務,55000,1.84
00999A,2026-06-05,2344,華邦電子,1622000,1.75
00999A,2026-06-05,3592,瑞鼎科技,1041000,1.72
00999A,2026-06-05,6121,新普科技,675000,1.67
00999A,2026-06-05,3526,凡甲科技,711000,1.66
00999A,2026-06-05,8210,勤誠興業,191000,1.63
00999A,2026-06-05,8454,富邦媒體科技,816000,1.58
00999A,2026-06-05,4915,致伸科技,3320000,1.54
00999A,2026-06-05,3665,貿聯控股（BizLink Holding In,116000,1.5
00999A,2026-06-05,9910,豐泰企業,3009000,1.46
00999A,2026-06-05,2393,億光電子工業,3567000,1.43
00999A,2026-06-05,6223,旺矽科技,39000,1.42
00999A,2026-06-05,2059,川湖科技,43000,1.38
00999A,2026-06-05,2731,雄獅旅行社,1274000,1.34
00999A,2026-06-05,3711,日月光投資控股,362000,1.29
00999A,2026-06-05,6274,台燿科技,125000,1.28
00999A,2026-06-05,2548,華固建設,2101000,1.26
00999A,2026-06-05,8299,群聯電子,80000,1.24
00999A,2026-06-05,3090,日電貿,920000,1.22
00999A,2026-06-05,6515,穎崴科技,23000,1.2
00999A,2026-06-05,9941,裕融企業,2199000,1.09
00999A,2026-06-05,6805,富世達,89000,1.06
00999A,2026-06-05,6670,復盛應用科技,624000,1.05
00999A,2026-06-05,9938,台灣百和工業,3414000,0.94
00999A,2026-06-05,2727,王品餐飲,647000,0.94
00999A,2026-06-05,8112,至上電子,1591000,0.92
00999A,2026-06-05,5534,長虹建設,2069000,0.92
00999A,2026-06-05,2454,聯發科技,34000,0.91
00999A,2026-06-05,3653,健策精密工業,40000,0.9
00999A,2026-06-05,2347,聯強國際,1668000,0.9
00999A,2026-06-05,2204,中華汽車工業,2641000,0.89
00999A,2026-06-05,6768,志強國際企業,1471000,0.85
00999A,2026-06-05,9802,鈺齊國際,1730000,0.84
00999A,2026-06-05,9907,統一實業,7756000,0.78
00999A,2026-06-05,3045,台灣大哥大,1117000,0.78
00999A,2026-06-05,4904,遠傳電信,1226000,0.75
00999A,2026-06-05,4105,台灣東洋藥品工業,1624000,0.73
00999A,2026-06-05,4746,台耀化學,2227000,0.71
00999A,2026-06-05,3227,原相科技,460000,0.63
00999A,2026-06-05,9939,宏全國際,647000,0.49
00999A,2026-06-05,9958,世紀鋼鐵結構,626000,0.44
00999A,2026-06-05,6146,耕興,294000,0.39
00999A,2026-06-05,1215,台灣卜蜂企業,470000,0.33
00999A,2026-06-05,6782,視陽光學,243000,0.29
